date,etf,close
2021-10-25,NSE:MAFANG,56.52000045776367
2021-10-25,NSE:MON100,113.58000183105469
2021-10-25,NSE:BANKBEES,414.6300048828125
2021-10-26,NSE:ITBEES,35.91999816894531
2021-10-26,NSE:MOM100,33.65999984741211
2021-10-26,NSE:BANKBEES,413.7200012207031
2021-10-26,NSE:NIFTYBEES,197.1300048828125
2021-10-26,NSE:MAFANG,57.70000076293945
2021-10-26,NSE:MON100,114.93000030517578
2021-10-26,NSE:PHARMABEES,14.029999732971191
2021-10-26,NSE:LOWVOLIETF,14.168999671936035
2021-10-26,NSE:CPSEETF,31.010000228881836
2021-10-27,NSE:MON100,115.0199966430664
2021-10-27,NSE:MOM100,33.060001373291016
2021-10-27,NSE:MAFANG,57.31999969482422
2021-10-27,NSE:NIFTYBEES,196.5399932861328
2021-10-27,NSE:PHARMABEES,14.069999694824219
2021-10-27,NSE:BANKBEES,411.6700134277344
2021-10-27,NSE:ITBEES,36.189998626708984
2021-10-27,NSE:CPSEETF,30.719999313354492
2021-10-27,NSE:LOWVOLIETF,14.227999687194824
2021-10-28,NSE:MON100,115.23999786376953
2021-10-28,NSE:ITBEES,35.75
2021-10-28,NSE:CPSEETF,29.719999313354492
2021-10-28,NSE:MAFANG,56.91999816894531
2021-10-28,NSE:LOWVOLIETF,14.03499984741211
2021-10-28,NSE:MOM100,32.29999923706055
2021-10-28,NSE:BANKBEES,398.0
2021-10-28,NSE:NIFTYBEES,193.67999267578125
2021-10-28,NSE:PHARMABEES,13.920000076293945
2021-10-29,NSE:ITBEES,35.2400016784668
2021-10-29,NSE:MAFANG,57.279998779296875
2021-10-29,NSE:MON100,115.7300033569336
2021-10-29,NSE:NIFTYBEES,191.16000366210938
2021-10-29,NSE:LOWVOLIETF,13.918999671936035
2021-10-29,NSE:BANKBEES,394.6199951171875
2021-10-29,NSE:CPSEETF,29.559999465942383
2021-10-29,NSE:PHARMABEES,14.050000190734863
2021-10-29,NSE:MOM100,32.0099983215332
2021-11-01,NSE:LOWVOLIETF,14.125
2021-11-01,NSE:CPSEETF,29.950000762939453
2021-11-01,NSE:MON100,117.29000091552734
2021-11-01,NSE:NIFTYBEES,193.83999633789062
2021-11-01,NSE:ITBEES,35.970001220703125
2021-11-01,NSE:PHARMABEES,14.050000190734863
2021-11-01,NSE:BANKBEES,400.9800109863281
2021-11-01,NSE:MOM100,33.0
2021-11-01,NSE:MAFANG,57.939998626708984
2021-11-02,NSE:BANKBEES,402.5
2021-11-02,NSE:ITBEES,36.029998779296875
2021-11-02,NSE:PHARMABEES,14.069999694824219
2021-11-02,NSE:MOM100,32.939998626708984
2021-11-02,NSE:LOWVOLIETF,14.086000442504883
2021-11-02,NSE:MAFANG,59.18000030517578
2021-11-02,NSE:MON100,117.26000213623047
2021-11-02,NSE:CPSEETF,29.959999084472656
2021-11-02,NSE:NIFTYBEES,193.10000610351562
2021-11-03,NSE:MAFANG,58.40999984741211
2021-11-03,NSE:ITBEES,35.88999938964844
2021-11-03,NSE:CPSEETF,29.770000457763672
2021-11-03,NSE:MOM100,33.11000061035156
2021-11-03,NSE:BANKBEES,395.95001220703125
2021-11-03,NSE:LOWVOLIETF,14.130000114440918
2021-11-03,NSE:PHARMABEES,13.890000343322754
2021-11-03,NSE:NIFTYBEES,192.5800018310547
2021-11-03,NSE:MON100,117.56999969482422
2021-11-04,NSE:MAFANG,59.90999984741211
2021-11-04,NSE:MON100,120.08999633789062
2021-11-04,NSE:PHARMABEES,14.050000190734863
2021-11-04,NSE:LOWVOLIETF,14.204000473022461
2021-11-04,NSE:CPSEETF,29.920000076293945
2021-11-04,NSE:MOM100,33.72999954223633
2021-11-04,NSE:BANKBEES,397.69000244140625
2021-11-04,NSE:ITBEES,36.099998474121094
2021-11-04,NSE:NIFTYBEES,193.58999633789062
2021-11-08,NSE:LOWVOLIETF,14.375
2021-11-08,NSE:MOM100,33.380001068115234
2021-11-08,NSE:NIFTYBEES,195.3699951171875
2021-11-08,NSE:MON100,119.70999908447266
2021-11-08,NSE:BANKBEES,397.4800109863281
2021-11-08,NSE:ITBEES,36.5
2021-11-08,NSE:CPSEETF,30.549999237060547
2021-11-08,NSE:PHARMABEES,13.880000114440918
2021-11-08,NSE:MAFANG,60.849998474121094
2021-11-09,NSE:MOM100,33.66999816894531
2021-11-09,NSE:NIFTYBEES,194.8800048828125
2021-11-09,NSE:ITBEES,36.650001525878906
2021-11-09,NSE:MAFANG,59.47999954223633
2021-11-09,NSE:MON100,119.41000366210938
2021-11-09,NSE:LOWVOLIETF,14.354999542236328
2021-11-09,NSE:BANKBEES,396.2099914550781
2021-11-09,NSE:PHARMABEES,13.930000305175781
2021-11-09,NSE:CPSEETF,30.600000381469727
2021-11-10,NSE:PHARMABEES,14.0
2021-11-10,NSE:CPSEETF,30.440000534057617
2021-11-10,NSE:LOWVOLIETF,14.321999549865723
2021-11-10,NSE:BANKBEES,392.20001220703125
2021-11-10,NSE:MON100,118.19999694824219
2021-11-10,NSE:MOM100,33.7400016784668
2021-11-10,NSE:MAFANG,58.4900016784668
2021-11-10,NSE:ITBEES,36.59000015258789
2021-11-10,NSE:NIFTYBEES,194.66000366210938
2021-11-11,NSE:ITBEES,36.279998779296875
2021-11-11,NSE:LOWVOLIETF,14.180000305175781
2021-11-11,NSE:MOM100,33.869998931884766
2021-11-11,NSE:MAFANG,58.599998474121094
2021-11-11,NSE:CPSEETF,30.200000762939453
2021-11-11,NSE:NIFTYBEES,193.25
2021-11-11,NSE:PHARMABEES,13.789999961853027
2021-11-11,NSE:BANKBEES,388.6099853515625
2021-11-11,NSE:MON100,118.36000061035156
2021-11-12,NSE:CPSEETF,30.139999389648438
2021-11-12,NSE:NIFTYBEES,195.4600067138672
2021-11-12,NSE:ITBEES,37.04999923706055
2021-11-12,NSE:MON100,117.80000305175781
2021-11-12,NSE:PHARMABEES,13.779999732971191
2021-11-12,NSE:LOWVOLIETF,14.321000099182129
2021-11-12,NSE:BANKBEES,390.0899963378906
2021-11-12,NSE:MAFANG,58.849998474121094
2021-11-12,NSE:MOM100,33.540000915527344
2021-11-15,NSE:CPSEETF,30.270000457763672
2021-11-15,NSE:MOM100,33.529998779296875
2021-11-15,NSE:ITBEES,37.2400016784668
2021-11-15,NSE:PHARMABEES,13.970000267028809
2021-11-15,NSE:MON100,118.87999725341797
2021-11-15,NSE:BANKBEES,389.7900085449219
2021-11-15,NSE:MAFANG,59.45000076293945
2021-11-15,NSE:NIFTYBEES,195.52000427246094
2021-11-15,NSE:LOWVOLIETF,14.376999855041504
2021-11-16,NSE:CPSEETF,30.079999923706055
2021-11-16,NSE:ITBEES,37.43000030517578
2021-11-16,NSE:MOM100,33.599998474121094
2021-11-16,NSE:MAFANG,59.41999816894531
2021-11-16,NSE:MON100,118.62000274658203
2021-11-16,NSE:NIFTYBEES,194.47000122070312
2021-11-16,NSE:LOWVOLIETF,14.322999954223633
2021-11-16,NSE:PHARMABEES,13.899999618530273
2021-11-16,NSE:BANKBEES,385.5899963378906
2021-11-17,NSE:NIFTYBEES,193.52999877929688
2021-11-17,NSE:PHARMABEES,13.699999809265137
2021-11-17,NSE:MON100,119.41999816894531
2021-11-17,NSE:LOWVOLIETF,14.277000427246094
2021-11-17,NSE:CPSEETF,30.110000610351562
2021-11-17,NSE:MAFANG,59.439998626708984
2021-11-17,NSE:ITBEES,37.40999984741211
2021-11-17,NSE:BANKBEES,383.8299865722656
2021-11-17,NSE:MOM100,33.65999984741211
2021-11-18,NSE:MON100,118.73999786376953
2021-11-18,NSE:MAFANG,59.06999969482422
2021-11-18,NSE:BANKBEES,382.82000732421875
2021-11-18,NSE:NIFTYBEES,192.13999938964844
2021-11-18,NSE:CPSEETF,29.719999313354492
2021-11-18,NSE:LOWVOLIETF,14.15999984741211
2021-11-18,NSE:PHARMABEES,13.539999961853027
2021-11-18,NSE:MOM100,33.45000076293945
2021-11-18,NSE:ITBEES,36.86000061035156
2021-11-22,NSE:MOM100,33.34000015258789
2021-11-22,NSE:BANKBEES,374.57000732421875
2021-11-22,NSE:LOWVOLIETF,13.906000137329102
2021-11-22,NSE:CPSEETF,29.18000030517578
2021-11-22,NSE:PHARMABEES,13.329999923706055
2021-11-22,NSE:MON100,121.29000091552734
2021-11-22,NSE:NIFTYBEES,188.52999877929688
2021-11-22,NSE:ITBEES,36.43000030517578
2021-11-22,NSE:MAFANG,59.75
2021-11-23,NSE:LOWVOLIETF,14.022000312805176
2021-11-23,NSE:NIFTYBEES,189.39999389648438
2021-11-23,NSE:ITBEES,36.31999969482422
2021-11-23,NSE:CPSEETF,29.940000534057617
2021-11-23,NSE:MON100,119.80999755859375
2021-11-23,NSE:MAFANG,58.34000015258789
2021-11-23,NSE:MOM100,32.66999816894531
2021-11-23,NSE:BANKBEES,374.9200134277344
2021-11-23,NSE:PHARMABEES,13.550000190734863
2021-11-24,NSE:MON100,119.45999908447266
2021-11-24,NSE:BANKBEES,376.42999267578125
2021-11-24,NSE:LOWVOLIETF,13.972999572753906
2021-11-24,NSE:MAFANG,58.02000045776367
2021-11-24,NSE:ITBEES,35.790000915527344
2021-11-24,NSE:NIFTYBEES,188.25
2021-11-24,NSE:CPSEETF,30.420000076293945
2021-11-24,NSE:MOM100,32.68000030517578
2021-11-24,NSE:PHARMABEES,13.5
2021-11-25,NSE:LOWVOLIETF,13.949999809265137
2021-11-25,NSE:BANKBEES,376.6400146484375
2021-11-25,NSE:NIFTYBEES,189.50999450683594
2021-11-25,NSE:PHARMABEES,13.59000015258789
2021-11-25,NSE:MON100,120.76000213623047
2021-11-25,NSE:CPSEETF,30.6299991607666
2021-11-25,NSE:MAFANG,58.88999938964844
2021-11-25,NSE:MOM100,32.470001220703125
2021-11-25,NSE:ITBEES,36.029998779296875
2021-11-26,NSE:NIFTYBEES,184.50999450683594
2021-11-26,NSE:PHARMABEES,13.930000305175781
2021-11-26,NSE:MOM100,31.989999771118164
2021-11-26,NSE:BANKBEES,363.30999755859375
2021-11-26,NSE:ITBEES,35.439998626708984
2021-11-26,NSE:MON100,119.23999786376953
2021-11-26,NSE:MAFANG,58.16999816894531
2021-11-26,NSE:CPSEETF,29.5
2021-11-26,NSE:LOWVOLIETF,13.800999641418457
2021-11-29,NSE:BANKBEES,362.67999267578125
2021-11-29,NSE:MOM100,31.420000076293945
2021-11-29,NSE:CPSEETF,29.079999923706055
2021-11-29,NSE:LOWVOLIETF,13.732000350952148
2021-11-29,NSE:ITBEES,35.61000061035156
2021-11-29,NSE:MAFANG,58.0099983215332
2021-11-29,NSE:MON100,119.5199966430664
2021-11-29,NSE:PHARMABEES,13.710000038146973
2021-11-29,NSE:NIFTYBEES,184.5500030517578
2021-11-30,NSE:MOM100,31.440000534057617
2021-11-30,NSE:MAFANG,58.619998931884766
2021-11-30,NSE:NIFTYBEES,183.6999969482422
2021-11-30,NSE:BANKBEES,359.6099853515625
2021-11-30,NSE:MON100,120.3499984741211
2021-11-30,NSE:CPSEETF,29.389999389648438
2021-11-30,NSE:ITBEES,35.95000076293945
2021-11-30,NSE:PHARMABEES,13.789999961853027
2021-11-30,NSE:LOWVOLIETF,13.762999534606934
2021-12-01,NSE:LOWVOLIETF,13.732000350952148
2021-12-01,NSE:CPSEETF,29.600000381469727
2021-12-01,NSE:BANKBEES,366.5299987792969
2021-12-01,NSE:NIFTYBEES,185.72000122070312
2021-12-01,NSE:ITBEES,36.31999969482422
2021-12-01,NSE:MAFANG,58.59000015258789
2021-12-01,NSE:PHARMABEES,13.5600004196167
2021-12-01,NSE:MOM100,31.420000076293945
2021-12-01,NSE:MON100,120.9000015258789
2021-12-02,NSE:MAFANG,57.380001068115234
2021-12-02,NSE:CPSEETF,30.149999618530273
2021-12-02,NSE:MOM100,32.08000183105469
2021-12-02,NSE:NIFTYBEES,187.99000549316406
2021-12-02,NSE:BANKBEES,367.9800109863281
2021-12-02,NSE:LOWVOLIETF,13.928999900817871
2021-12-02,NSE:ITBEES,36.84000015258789
2021-12-02,NSE:PHARMABEES,13.600000381469727
2021-12-02,NSE:MON100,118.16000366210938
2021-12-03,NSE:CPSEETF,29.979999542236328
2021-12-03,NSE:NIFTYBEES,186.0
2021-12-03,NSE:LOWVOLIETF,13.793000221252441
2021-12-03,NSE:PHARMABEES,13.520000457763672
2021-12-03,NSE:MAFANG,56.61000061035156
2021-12-03,NSE:BANKBEES,365.1600036621094
2021-12-03,NSE:MOM100,32.20000076293945
2021-12-03,NSE:MON100,118.38999938964844
2021-12-03,NSE:ITBEES,36.7599983215332
2021-12-06,NSE:MAFANG,55.15999984741211
2021-12-06,NSE:MOM100,32.349998474121094
2021-12-06,NSE:NIFTYBEES,183.00999450683594
2021-12-06,NSE:LOWVOLIETF,13.555999755859375
2021-12-06,NSE:BANKBEES,360.5799865722656
2021-12-06,NSE:ITBEES,35.72999954223633
2021-12-06,NSE:CPSEETF,29.520000457763672
2021-12-06,NSE:MON100,116.56999969482422
2021-12-06,NSE:PHARMABEES,13.300000190734863
2021-12-07,NSE:MON100,119.27999877929688
2021-12-07,NSE:PHARMABEES,13.300000190734863
2021-12-07,NSE:CPSEETF,29.950000762939453
2021-12-07,NSE:LOWVOLIETF,13.668000221252441
2021-12-07,NSE:NIFTYBEES,185.7100067138672
2021-12-07,NSE:ITBEES,35.970001220703125
2021-12-07,NSE:MOM100,31.829999923706055
2021-12-07,NSE:BANKBEES,369.79998779296875
2021-12-07,NSE:MAFANG,56.810001373291016
2021-12-08,NSE:LOWVOLIETF,13.831000328063965
2021-12-08,NSE:ITBEES,36.68000030517578
2021-12-08,NSE:MOM100,32.58000183105469
2021-12-08,NSE:PHARMABEES,13.460000038146973
2021-12-08,NSE:BANKBEES,376.2300109863281
2021-12-08,NSE:NIFTYBEES,188.47999572753906
2021-12-08,NSE:MAFANG,57.38999938964844
2021-12-08,NSE:CPSEETF,30.079999923706055
2021-12-08,NSE:MON100,121.11000061035156
2021-12-09,NSE:PHARMABEES,13.479999542236328
2021-12-09,NSE:MOM100,32.59000015258789
2021-12-09,NSE:MAFANG,57.720001220703125
2021-12-09,NSE:CPSEETF,30.079999923706055
2021-12-09,NSE:ITBEES,36.66999816894531
2021-12-09,NSE:MON100,121.38999938964844
2021-12-09,NSE:LOWVOLIETF,13.866000175476074
2021-12-09,NSE:NIFTYBEES,189.13999938964844
2021-12-09,NSE:BANKBEES,374.1499938964844
2021-12-10,NSE:PHARMABEES,13.550000190734863
2021-12-10,NSE:MAFANG,57.61000061035156
2021-12-10,NSE:NIFTYBEES,189.08999633789062
2021-12-10,NSE:MOM100,32.88999938964844
2021-12-10,NSE:MON100,120.86000061035156
2021-12-10,NSE:ITBEES,36.630001068115234
2021-12-10,NSE:CPSEETF,29.969999313354492
2021-12-10,NSE:BANKBEES,374.4100036621094
2021-12-10,NSE:LOWVOLIETF,13.904999732971191
2021-12-13,NSE:ITBEES,36.83000183105469
2021-12-13,NSE:PHARMABEES,13.520000457763672
2021-12-13,NSE:CPSEETF,29.8700008392334
2021-12-13,NSE:MAFANG,57.77000045776367
2021-12-13,NSE:NIFTYBEES,187.89999389648438
2021-12-13,NSE:MON100,121.9800033569336
2021-12-13,NSE:BANKBEES,372.8599853515625
2021-12-13,NSE:LOWVOLIETF,13.842000007629395
2021-12-13,NSE:MOM100,33.02000045776367
2021-12-14,NSE:MOM100,32.959999084472656
2021-12-14,NSE:CPSEETF,30.110000610351562
2021-12-14,NSE:NIFTYBEES,187.3300018310547
2021-12-14,NSE:BANKBEES,372.1400146484375
2021-12-14,NSE:LOWVOLIETF,13.85099983215332
2021-12-14,NSE:PHARMABEES,13.600000381469727
2021-12-14,NSE:MON100,120.1500015258789
2021-12-14,NSE:ITBEES,36.779998779296875
2021-12-14,NSE:MAFANG,56.209999084472656
2021-12-15,NSE:CPSEETF,29.920000076293945
2021-12-15,NSE:MAFANG,56.16999816894531
2021-12-15,NSE:MON100,119.16000366210938
2021-12-15,NSE:ITBEES,36.560001373291016
2021-12-15,NSE:PHARMABEES,13.550000190734863
2021-12-15,NSE:BANKBEES,371.17999267578125
2021-12-15,NSE:MOM100,32.790000915527344
2021-12-15,NSE:LOWVOLIETF,13.798999786376953
2021-12-15,NSE:NIFTYBEES,186.25
2021-12-16,NSE:LOWVOLIETF,13.777999877929688
2021-12-16,NSE:BANKBEES,368.2799987792969
2021-12-16,NSE:PHARMABEES,13.420000076293945
2021-12-16,NSE:MAFANG,56.900001525878906
2021-12-16,NSE:NIFTYBEES,186.6199951171875
2021-12-16,NSE:ITBEES,36.86000061035156
2021-12-16,NSE:MON100,122.0999984741211
2021-12-16,NSE:CPSEETF,29.8700008392334
2021-12-16,NSE:MOM100,32.58000183105469
2021-12-17,NSE:BANKBEES,358.6700134277344
2021-12-17,NSE:CPSEETF,29.510000228881836
2021-12-17,NSE:NIFTYBEES,183.77000427246094
2021-12-17,NSE:MON100,118.27999877929688
2021-12-17,NSE:LOWVOLIETF,13.635000228881836
2021-12-17,NSE:MAFANG,55.16999816894531
2021-12-17,NSE:PHARMABEES,13.279999732971191
2021-12-17,NSE:ITBEES,37.470001220703125
2021-12-17,NSE:MOM100,31.90999984741211
2021-12-20,NSE:LOWVOLIETF,13.388999938964844
2021-12-20,NSE:CPSEETF,28.559999465942383
2021-12-20,NSE:MOM100,31.479999542236328
2021-12-20,NSE:BANKBEES,348.1499938964844
2021-12-20,NSE:MAFANG,54.130001068115234
2021-12-20,NSE:ITBEES,36.75
2021-12-20,NSE:PHARMABEES,13.239999771118164
2021-12-20,NSE:MON100,116.68000030517578
2021-12-20,NSE:NIFTYBEES,179.92999267578125
2021-12-21,NSE:MAFANG,54.25
2021-12-21,NSE:MON100,117.2699966430664
2021-12-21,NSE:NIFTYBEES,181.4499969482422
2021-12-21,NSE:BANKBEES,348.3500061035156
2021-12-21,NSE:ITBEES,37.4900016784668
2021-12-21,NSE:CPSEETF,28.850000381469727
2021-12-21,NSE:MOM100,30.989999771118164
2021-12-21,NSE:LOWVOLIETF,13.543000221252441
2021-12-21,NSE:PHARMABEES,13.319999694824219
2021-12-22,NSE:LOWVOLIETF,13.593000411987305
2021-12-22,NSE:ITBEES,37.83000183105469
2021-12-22,NSE:CPSEETF,29.020000457763672
2021-12-22,NSE:NIFTYBEES,183.3300018310547
2021-12-22,NSE:MOM100,31.209999084472656
2021-12-22,NSE:MAFANG,55.43000030517578
2021-12-22,NSE:PHARMABEES,13.550000190734863
2021-12-22,NSE:BANKBEES,352.8900146484375
2021-12-22,NSE:MON100,118.54000091552734
2021-12-23,NSE:LOWVOLIETF,13.755000114440918
2021-12-23,NSE:MAFANG,55.970001220703125
2021-12-23,NSE:PHARMABEES,13.640000343322754
2021-12-23,NSE:ITBEES,38.11000061035156
2021-12-23,NSE:MOM100,31.420000076293945
2021-12-23,NSE:MON100,119.77999877929688
2021-12-23,NSE:NIFTYBEES,184.10000610351562
2021-12-23,NSE:BANKBEES,353.9700012207031
2021-12-23,NSE:CPSEETF,29.639999389648438
2021-12-24,NSE:ITBEES,38.70000076293945
2021-12-24,NSE:MON100,120.54000091552734
2021-12-24,NSE:LOWVOLIETF,13.715999603271484
2021-12-24,NSE:NIFTYBEES,183.4499969482422
2021-12-24,NSE:MAFANG,56.25
2021-12-24,NSE:MOM100,31.40999984741211
2021-12-24,NSE:BANKBEES,350.07000732421875
2021-12-24,NSE:PHARMABEES,13.550000190734863
2021-12-24,NSE:CPSEETF,29.190000534057617
2021-12-27,NSE:BANKBEES,352.44000244140625
2021-12-27,NSE:PHARMABEES,13.710000038146973
2021-12-27,NSE:LOWVOLIETF,13.777000427246094
2021-12-27,NSE:MAFANG,56.27000045776367
2021-12-27,NSE:ITBEES,38.83000183105469
2021-12-27,NSE:MON100,120.75
2021-12-27,NSE:NIFTYBEES,184.5500030517578
2021-12-27,NSE:MOM100,31.56999969482422
2021-12-27,NSE:CPSEETF,29.170000076293945
2021-12-28,NSE:MOM100,31.979999542236328
2021-12-28,NSE:PHARMABEES,13.819999694824219
2021-12-28,NSE:NIFTYBEES,186.3000030517578
2021-12-28,NSE:ITBEES,39.20000076293945
2021-12-28,NSE:CPSEETF,29.520000457763672
2021-12-28,NSE:MAFANG,56.869998931884766
2021-12-28,NSE:MON100,122.08000183105469
2021-12-28,NSE:BANKBEES,354.3800048828125
2021-12-28,NSE:LOWVOLIETF,13.911999702453613
2021-12-29,NSE:BANKBEES,353.05999755859375
2021-12-29,NSE:ITBEES,39.16999816894531
2021-12-29,NSE:CPSEETF,29.420000076293945
2021-12-29,NSE:MOM100,31.850000381469727
2021-12-29,NSE:PHARMABEES,14.079999923706055
2021-12-29,NSE:NIFTYBEES,186.1199951171875
2021-12-29,NSE:MON100,122.41999816894531
2021-12-29,NSE:LOWVOLIETF,13.901000022888184
2021-12-29,NSE:MAFANG,56.369998931884766
2021-12-30,NSE:LOWVOLIETF,13.958999633789062
2021-12-30,NSE:BANKBEES,354.0400085449219
2021-12-30,NSE:ITBEES,39.599998474121094
2021-12-30,NSE:NIFTYBEES,186.13999938964844
2021-12-30,NSE:CPSEETF,29.770000457763672
2021-12-30,NSE:PHARMABEES,14.149999618530273
2021-12-30,NSE:MOM100,31.68000030517578
2021-12-30,NSE:MON100,121.30999755859375
2021-12-30,NSE:MAFANG,55.84000015258789
2021-12-31,NSE:MOM100,31.8700008392334
2021-12-31,NSE:CPSEETF,29.68000030517578
2021-12-31,NSE:MAFANG,56.2599983215332
2021-12-31,NSE:ITBEES,39.650001525878906
2021-12-31,NSE:PHARMABEES,14.229999542236328
2021-12-31,NSE:BANKBEES,357.510009765625
2021-12-31,NSE:MON100,120.56999969482422
2021-12-31,NSE:LOWVOLIETF,14.052000045776367
2021-12-31,NSE:NIFTYBEES,187.7899932861328
2022-01-03,NSE:CPSEETF,30.100000381469727
2022-01-03,NSE:MAFANG,56.02000045776367
2022-01-03,NSE:LOWVOLIETF,14.157999992370605
2022-01-03,NSE:MON100,120.2699966430664
2022-01-03,NSE:PHARMABEES,14.170000076293945
2022-01-03,NSE:NIFTYBEES,190.72000122070312
2022-01-03,NSE:MOM100,32.189998626708984
2022-01-03,NSE:BANKBEES,366.82000732421875
2022-01-03,NSE:ITBEES,40.0
2022-01-04,NSE:MOM100,32.470001220703125
2022-01-04,NSE:MAFANG,56.709999084472656
2022-01-04,NSE:BANKBEES,370.8500061035156
2022-01-04,NSE:PHARMABEES,14.020000457763672
2022-01-04,NSE:CPSEETF,30.780000686645508
2022-01-04,NSE:NIFTYBEES,192.4600067138672
2022-01-04,NSE:LOWVOLIETF,14.244999885559082
2022-01-04,NSE:MON100,121.47000122070312
2022-01-04,NSE:ITBEES,40.13999938964844
2022-01-05,NSE:LOWVOLIETF,14.300999641418457
2022-01-05,NSE:CPSEETF,30.809999465942383
2022-01-05,NSE:PHARMABEES,14.050000190734863
2022-01-05,NSE:ITBEES,39.529998779296875
2022-01-05,NSE:NIFTYBEES,193.33999633789062
2022-01-05,NSE:BANKBEES,379.0899963378906
2022-01-05,NSE:MOM100,32.470001220703125
2022-01-05,NSE:MON100,119.54000091552734
2022-01-05,NSE:MAFANG,55.869998931884766
2022-01-06,NSE:NIFTYBEES,191.9199981689453
2022-01-06,NSE:PHARMABEES,13.989999771118164
2022-01-06,NSE:LOWVOLIETF,14.17199993133545
2022-01-06,NSE:BANKBEES,378.19000244140625
2022-01-06,NSE:MON100,115.80999755859375
2022-01-06,NSE:MOM100,32.43000030517578
2022-01-06,NSE:ITBEES,38.93000030517578
2022-01-06,NSE:CPSEETF,30.809999465942383
2022-01-06,NSE:MAFANG,54.209999084472656
2022-01-07,NSE:NIFTYBEES,192.4199981689453
2022-01-07,NSE:MOM100,32.68000030517578
2022-01-07,NSE:PHARMABEES,13.869999885559082
2022-01-07,NSE:ITBEES,39.04999923706055
2022-01-07,NSE:MON100,116.70999908447266
2022-01-07,NSE:MAFANG,54.41999816894531
2022-01-07,NSE:LOWVOLIETF,14.270999908447266
2022-01-07,NSE:BANKBEES,380.30999755859375
2022-01-07,NSE:CPSEETF,31.09000015258789
2022-01-10,NSE:CPSEETF,31.31999969482422
2022-01-10,NSE:BANKBEES,385.7099914550781
2022-01-10,NSE:ITBEES,39.08000183105469
2022-01-10,NSE:LOWVOLIETF,14.324999809265137
2022-01-10,NSE:MON100,115.05999755859375
2022-01-10,NSE:MAFANG,54.029998779296875
2022-01-10,NSE:MOM100,32.90999984741211
2022-01-10,NSE:PHARMABEES,13.930000305175781
2022-01-10,NSE:NIFTYBEES,194.35000610351562
2022-01-11,NSE:BANKBEES,386.42999267578125
2022-01-11,NSE:MON100,114.93000030517578
2022-01-11,NSE:LOWVOLIETF,14.355999946594238
2022-01-11,NSE:CPSEETF,31.31999969482422
2022-01-11,NSE:MAFANG,54.02000045776367
2022-01-11,NSE:PHARMABEES,13.930000305175781
2022-01-11,NSE:MOM100,32.88999938964844
2022-01-11,NSE:ITBEES,39.38999938964844
2022-01-11,NSE:NIFTYBEES,194.69000244140625
2022-01-12,NSE:MON100,115.63999938964844
2022-01-12,NSE:LOWVOLIETF,14.40999984741211
2022-01-12,NSE:BANKBEES,389.69000244140625
2022-01-12,NSE:ITBEES,39.41999816894531
2022-01-12,NSE:PHARMABEES,13.84000015258789
2022-01-12,NSE:NIFTYBEES,196.1999969482422
2022-01-12,NSE:CPSEETF,31.719999313354492
2022-01-12,NSE:MAFANG,54.630001068115234
2022-01-12,NSE:MOM100,33.16999816894531
2022-01-13,NSE:PHARMABEES,14.0600004196167
2022-01-13,NSE:MOM100,33.369998931884766
2022-01-13,NSE:MAFANG,55.15999984741211
2022-01-13,NSE:ITBEES,39.470001220703125
2022-01-13,NSE:BANKBEES,387.2900085449219
2022-01-13,NSE:LOWVOLIETF,14.380000114440918
2022-01-13,NSE:MON100,116.2699966430664
2022-01-13,NSE:NIFTYBEES,197.0
2022-01-13,NSE:CPSEETF,32.0099983215332
2022-01-14,NSE:NIFTYBEES,197.36000061035156
2022-01-14,NSE:MOM100,33.56999969482422
2022-01-14,NSE:ITBEES,39.689998626708984
2022-01-14,NSE:MAFANG,53.790000915527344
2022-01-14,NSE:CPSEETF,32.04999923706055
2022-01-14,NSE:LOWVOLIETF,14.39900016784668
2022-01-14,NSE:BANKBEES,386.80999755859375
2022-01-14,NSE:MON100,114.16999816894531
2022-01-14,NSE:PHARMABEES,14.039999961853027
2022-01-17,NSE:PHARMABEES,13.930000305175781
2022-01-17,NSE:LOWVOLIETF,14.399999618530273
2022-01-17,NSE:BANKBEES,385.29998779296875
2022-01-17,NSE:ITBEES,39.63999938964844
2022-01-17,NSE:MON100,114.45999908447266
2022-01-17,NSE:CPSEETF,32.220001220703125
2022-01-17,NSE:NIFTYBEES,198.02999877929688
2022-01-17,NSE:MOM100,33.70000076293945
2022-01-17,NSE:MAFANG,53.83000183105469
2022-01-18,NSE:BANKBEES,384.6700134277344
2022-01-18,NSE:MAFANG,53.689998626708984
2022-01-18,NSE:MOM100,33.2599983215332
2022-01-18,NSE:CPSEETF,31.790000915527344
2022-01-18,NSE:MON100,113.66999816894531
2022-01-18,NSE:ITBEES,39.0
2022-01-18,NSE:PHARMABEES,13.770000457763672
2022-01-18,NSE:LOWVOLIETF,14.234999656677246
2022-01-18,NSE:NIFTYBEES,195.97000122070312
2022-01-19,NSE:NIFTYBEES,194.17999267578125
2022-01-19,NSE:BANKBEES,383.17999267578125
2022-01-19,NSE:CPSEETF,32.06999969482422
2022-01-19,NSE:PHARMABEES,13.699999809265137
2022-01-19,NSE:MAFANG,53.09000015258789
2022-01-19,NSE:ITBEES,38.16999816894531
2022-01-19,NSE:MOM100,32.97999954223633
2022-01-19,NSE:MON100,112.80999755859375
2022-01-19,NSE:LOWVOLIETF,14.119999885559082
2022-01-20,NSE:MON100,112.08000183105469
