strategy,side,open_ts,close_ts,entry,exit,qty,pnl,fee,pnl_pct,holding_hrs,reason
grid,long,2023-05-30 11:00,2023-06-05 06:00,27601.079,26765.34,6.395385334151248e+78,-5.813463583465816e+81,4.685906396875778e+80,-3.293,139,grid SL hit (26773.05)
ema,long,2023-06-06 22:00,2023-06-07 07:00,27152.65,26795.87,3.56416655218998e+79,-1.3778725922351492e+82,1.0624924974479939e+81,-1.424,9,SL hit (26810.63)
grid,long,2023-06-05 07:00,2023-06-10 05:00,26427.5402,25518.06,7.3246503464589036e+78,-7.12422849166939e+81,4.6260439587439874e+80,-3.68,118,grid SL hit (25634.71)
grid,long,2023-06-10 06:00,2023-06-11 04:00,25155.7278,25727.74,1.2222017774831281e+79,6.5902254228470316e+81,4.009172418724532e+80,2.143,22,grid TP hit (25533.06)
grid,long,2023-06-11 05:00,2023-06-11 16:00,25431.8135,25868.39,1.3322974603469101e+79,5.424465182305921e+81,3.9203243966549625e+80,1.601,11,grid TP hit (25813.29)
grid,long,2023-06-11 17:00,2023-06-11 18:00,25552.5056,25975.0,1.4605953571407068e+79,5.786802306309626e+81,3.8413201456751483e+80,1.551,1,grid TP hit (25935.79)
grid,long,2023-06-11 19:00,2023-06-11 20:00,25640.4267,26123.68,1.603257015326322e+79,7.323728131759784e+81,4.2406510391466686e+80,1.782,1,grid TP hit (26025.03)
grid,long,2023-06-11 21:00,2023-06-13 02:00,25655.6744,26125.49,1.765228968859054e+79,7.664969635888736e+81,6.283505529158114e+80,1.692,29,grid TP hit (26040.51)
grid,long,2023-06-13 03:00,2023-06-13 05:00,25672.8923,26080.82,1.943258832187721e+79,7.40760374670872e+81,5.194882841109063e+80,1.485,2,grid TP hit (26057.99)
grid,long,2023-06-13 06:00,2023-06-13 08:00,25688.8099,26176.83,2.138949586404589e+79,9.864598053051758e+81,5.739069269443032e+80,1.795,2,grid TP hit (26074.14)
grid,long,2023-06-13 09:00,2023-06-13 10:00,25755.1594,26156.31,2.3504000243291887e+79,8.80617998423556e+81,6.224626405611633e+80,1.455,1,grid TP hit (26141.49)
grid,long,2023-06-13 11:00,2023-06-14 20:00,25798.9329,24934.21,2.5842320235649948e+79,-2.3256600253279604e+82,9.101554484956601e+80,-3.488,33,grid SL hit (25024.96)
grid,long,2023-06-16 06:00,2023-06-16 09:00,25194.9013,25595.95,2.901310760200237e+79,1.0865202858285472e+82,7.704662284576778e+80,1.486,3,grid TP hit (25572.82)
grid,long,2023-06-16 10:00,2023-06-16 12:00,25186.45,25569.99,3.196536402431414e+79,1.14222078284762e+82,8.377878894092743e+80,1.419,2,grid TP hit (25564.25)
grid,long,2023-06-16 13:00,2023-06-16 14:00,25110.2504,25616.01,3.531088476846811e+79,1.694298842909179e+82,9.158305270546508e+80,1.911,1,grid TP hit (25486.90)
grid,long,2023-06-16 15:00,2023-06-16 16:00,25452.4099,25959.77,3.838290017740812e+79,1.846508759014962e+82,1.008866401295205e+81,1.89,1,grid TP hit (25834.20)
grid,long,2023-06-16 17:00,2023-06-16 18:00,25926.1751,26361.4,4.151710948500989e+79,1.6961148003944235e+82,1.1081297441028668e+81,1.576,1,grid TP hit (26315.07)
grid,long,2023-06-16 19:00,2023-06-16 20:00,25986.6935,26412.13,4.5623592396897045e+79,1.818986022896089e+82,1.2200789566220297e+81,1.534,1,grid TP hit (26376.49)
grid,long,2023-06-16 21:00,2023-06-16 22:00,25903.3724,26370.51,5.0413025413114555e+79,2.2203784794549625e+82,1.3460349056716263e+81,1.7,1,grid TP hit (26291.92)
grid,long,2023-06-16 23:00,2023-06-17 04:00,25949.825,26358.49,5.543559156709431e+79,2.110206263642847e+82,1.5525233913381737e+81,1.467,5,grid TP hit (26339.07)
grid,long,2023-06-17 05:00,2023-06-19 20:00,26290.0933,26723.99,6.026470224882065e+79,2.3269865921283263e+82,2.8787925241976984e+81,1.469,63,grid TP hit (26684.44)
grid,long,2023-06-19 21:00,2023-06-23 03:00,26368.6273,30007.96,6.617597633204916e+79,2.3691442766945468e+83,3.921966950197829e+81,13.577,78,grid TP hit (26764.16)
dca,long,2023-06-10 05:00,2023-06-23 03:00,25518.06,30007.96,1.8075426456980098e+79,7.85126247129379e+82,2.644232536257003e+81,17.022,310,DCA target hit (27049.14)
grid,long,2023-06-23 04:00,2023-06-23 05:00,29551.97,30042.0,6.757450727253975e+79,3.105808653443741e+82,2.05544926432516e+81,1.555,1,grid TP hit (29995.25)
grid,long,2023-06-23 06:00,2023-06-23 08:00,29561.9973,30008.12,7.44050506196156e+79,3.0905207496270084e+82,2.288574579789487e+81,1.405,2,grid TP hit (30005.43)
grid,long,2023-06-23 09:00,2023-06-23 11:00,29693.0417,30140.87,8.158102107251808e+79,3.401389395479035e+82,2.5203960243793783e+81,1.404,2,grid TP hit (30138.44)
grid,long,2023-06-23 12:00,2023-06-23 14:00,29654.9025,30282.04,8.996106722076592e+79,5.3625649042240685e+82,2.792309751922471e+81,2.01,2,grid TP hit (30099.73)
grid,long,2023-06-23 15:00,2023-06-23 17:00,30769.43,31241.1,9.55383681526449e+79,4.200324030043192e+82,3.059341806125934e+81,1.429,2,grid TP hit (31230.97)
grid,long,2023-06-23 22:00,2023-06-23 23:00,30184.5075,30688.5,1.0725812265068665e+80,5.072455895975455e+82,3.3327357831776673e+81,1.567,1,grid TP hit (30637.28)
grid,long,2023-06-24 00:00,2023-06-24 01:00,30030.877,30605.3,1.1874563852999313e+80,6.453055195677582e+82,3.6796739645382736e+81,1.81,1,grid TP hit (30481.34)
grid,long,2023-06-24 02:00,2023-06-25 04:00,30295.251,30890.66,1.2968156900591228e+80,7.190569055547384e+82,5.3078827647673304e+81,1.83,26,grid TP hit (30749.68)
grid,long,2023-06-25 05:00,2023-06-25 06:00,30395.6816,30872.66,1.4240203604797476e+80,6.347141154816074e+82,4.45128376274458e+81,1.466,1,grid TP hit (30851.62)
grid,long,2023-06-25 07:00,2023-06-25 08:00,30262.9233,30735.93,1.575248331035054e+80,6.960810832776496e+82,4.902193146575162e+81,1.46,1,grid TP hit (30716.87)
grid,long,2023-06-25 09:00,2023-06-25 11:00,30223.7301,30716.03,1.737165533454488e+80,8.005135321882456e+82,5.4692799356567906e+81,1.525,2,grid TP hit (30677.09)
grid,long,2023-06-25 12:00,2023-06-25 13:00,30209.359,30676.5,1.9142672153652148e+80,8.347756452928682e+82,5.94570559600529e+81,1.444,1,grid TP hit (30662.50)
grid,long,2023-06-25 14:00,2023-06-25 15:00,30093.5427,30585.16,2.116379563711656e+80,9.749098767155363e+82,6.553893017156183e+81,1.531,1,grid TP hit (30544.95)
grid,long,2023-06-25 16:00,2023-06-26 13:00,30131.4356,30639.14,2.3281139841325498e+80,1.0919376915414853e+83,9.005590549844114e+81,1.557,21,grid TP hit (30583.41)
grid,long,2023-06-26 14:00,2023-06-26 15:00,29938.6416,30419.62,2.5808297593607194e+80,1.1618341595082038e+83,7.94892088215001e+81,1.504,1,grid TP hit (30387.72)
grid,long,2023-06-26 16:00,2023-06-26 18:00,29648.963,30213.36,2.8703077345900057e+80,1.53110353607643e+83,8.888968191835112e+81,1.799,2,grid TP hit (30093.70)
grid,long,2023-06-26 19:00,2023-06-26 23:00,29790.3105,30267.99,3.1472116677653857e+80,1.403335893360725e+83,1.0002275985219633e+82,1.497,4,grid TP hit (30237.17)
grid,long,2023-06-27 00:00,2023-06-27 01:00,29898.7097,30373.77,3.4537614794167867e+80,1.5345299107693875e+83,1.0621505377079852e+82,1.486,1,grid TP hit (30347.19)
grid,long,2023-06-27 02:00,2023-06-27 10:00,30022.8591,30656.57,3.7881948332039386e+80,2.2728739910394807e+83,1.2774636608553035e+82,1.998,8,grid TP hit (30473.20)
grid,long,2023-06-27 11:00,2023-06-27 14:00,30268.1635,30808.63,4.140376665000661e+80,2.1053920771044757e+83,1.3234280771011331e+82,1.68,3,grid TP hit (30722.19)
grid,long,2023-06-27 15:00,2023-06-27 16:00,30041.2589,30710.65,4.5954054435625815e+80,2.9332315180246857e+83,1.4289198678766203e+82,2.125,1,grid TP hit (30491.88)
grid,long,2023-06-27 17:00,2023-06-30 03:00,30272.202,30745.05,5.025615880996054e+80,2.1098178181872324e+83,2.6653459990998065e+82,1.387,58,grid TP hit (30726.29)
ema,long,2023-06-29 12:00,2023-06-30 13:00,30623.93,30135.62,2.4836989484695164e+81,-1.3110527811405914e+84,9.823774761343845e+82,-1.724,25,SL hit (30386.48)
grid,long,2023-06-30 04:00,2023-07-03 15:00,30414.8201,31068.64,5.506191117473365e+80,3.251502191187813e+83,3.4855485930995455e+82,1.942,83,grid TP hit (30871.04)
grid,long,2023-07-03 16:00,2023-07-03 18:00,30576.5867,31199.14,8.479519625392171e+80,5.007785362279164e+83,2.7116756292349183e+82,1.931,2,grid TP hit (31035.24)
grid,long,2023-07-04 09:00,2023-07-04 10:00,30551.6564,31025.64,9.350625428846794e+80,4.1383080679882283e+83,2.937355025593743e+82,1.449,1,grid TP hit (31009.93)
ema,long,2023-07-06 09:00,2023-07-06 12:00,31069.6,30600.31,5.062804225452823e+81,-2.5366564004347136e+84,1.6073300547197254e+83,-1.613,3,SL hit (30790.55)
ema,short,2023-07-06 14:00,2023-07-10 20:00,30214.35,30779.01,7.764587866142898e+81,-4.928046079735949e+84,5.436938952397018e+83,-2.101,102,SL hit (30601.88)
grid,long,2023-07-04 11:00,2023-07-13 17:00,30601.9702,31070.08,1.028136638885622e+81,3.60691202038573e+83,1.2058968576968039e+83,1.146,222,grid TP hit (31061.00)
grid,long,2023-07-14 16:00,2023-07-20 14:00,30745.79,29782.19,2.3758276370858982e+81,-2.4856991576094443e+84,1.9635164651346755e+83,-3.403,142,grid SL hit (29823.42)
grid,long,2023-07-20 15:00,2023-07-21 12:00,29363.0273,29869.91,2.7265231294681078e+81,1.2792081423584492e+84,1.0281926311879005e+83,1.598,21,grid TP hit (29803.47)
grid,long,2023-07-21 13:00,2023-07-21 14:00,29366.7801,29881.07,3.002875523282256e+81,1.4534976545536163e+84,9.085074788388978e+82,1.648,1,grid TP hit (29807.28)
grid,long,2023-07-21 15:00,2023-07-21 17:00,29418.01,29921.99,3.3020518766556677e+81,1.5628940424833426e+84,1.0127406231359143e+83,1.609,2,grid TP hit (29859.28)
grid,long,2023-07-21 18:00,2023-07-22 00:00,29531.9647,29983.79,3.6232045965661232e+81,1.5202704737833354e+84,1.1678521118175886e+83,1.421,6,grid TP hit (29974.94)
grid,long,2023-07-22 01:00,2023-07-22 02:00,29475.1499,29935.48,3.998002136855323e+81,1.7192227839385363e+84,1.2117813942038716e+83,1.459,1,grid TP hit (29917.28)
grid,long,2023-07-22 03:00,2023-07-22 07:00,29454.8589,29944.77,4.406268658797507e+81,2.020138209217249e+84,1.3854193662319483e+83,1.557,4,grid TP hit (29896.68)
grid,long,2023-07-22 08:00,2023-07-23 08:00,29488.2307,29948.01,4.847820829116006e+81,2.0401905470582576e+84,1.8873736266914677e+83,1.427,24,grid TP hit (29930.55)
grid,long,2023-07-23 09:00,2023-07-23 12:00,29451.6773,29919.7,5.345663227254011e+81,2.3359533228474035e+84,1.659384140627395e+83,1.484,3,grid TP hit (29893.45)
grid,long,2023-07-23 13:00,2023-07-23 14:00,29440.0346,29894.82,5.889954851254496e+81,2.500385343672261e+84,1.782801293374597e+83,1.442,1,grid TP hit (29881.64)
grid,long,2023-07-23 15:00,2023-07-23 16:00,29449.1754,29954.12,6.484841017368968e+81,3.0778096512385774e+84,1.9667580234038204e+83,1.612,1,grid TP hit (29890.91)
grid,long,2023-07-23 17:00,2023-07-23 18:00,29666.7127,30248.01,7.090749445097085e+81,3.904671788574559e+84,2.1716207337432594e+83,1.856,1,grid TP hit (30111.71)
grid,long,2023-07-23 19:00,2023-07-23 20:00,29641.7232,30143.49,7.818863248245899e+81,3.6846120677484063e+84,2.3863392396155362e+83,1.59,1,grid TP hit (30086.35)
grid,long,2023-07-23 21:00,2023-07-23 22:00,29505.9114,30013.59,8.652039906357005e+81,4.1295307436602486e+84,2.6292476314320057e+83,1.618,1,grid TP hit (29948.50)
ema,short,2023-07-14 21:00,2023-07-24 10:00,30241.99,29324.01,1.2075824530111715e+82,9.717609349935922e+84,1.3677560522160692e+84,2.661,229,TP hit (29516.04)
ema,long,2023-07-26 22:00,2023-07-27 16:00,29476.01,29274.93,5.4055097145797874e+82,-1.2807911435807814e+85,1.93851250173088e+84,-0.804,18,SL hit (29287.71)
ema,short,2023-07-27 18:00,2023-07-31 00:00,29141.37,29461.54,8.176665187741175e+82,-3.0936947614372146e+85,4.757718682781071e+84,-1.298,78,volatile regime — emergency exit
ema,long,2023-08-02 00:00,2023-08-02 06:00,29822.03,29567.45,1.1929196349464067e+83,-3.416104416994723e+85,3.7916961034818346e+84,-0.96,6,SL hit (29591.35)
ema,short,2023-08-02 21:00,2023-08-08 14:00,29179.56,29439.12,1.8223144847976104e+83,-6.185183433073863e+85,1.4551839563332276e+85,-1.163,137,SL hit (29408.24)
ema,long,2023-08-14 14:00,2023-08-16 06:00,29534.0,29193.23,2.689295589251498e+83,-1.034195094961741e+86,1.1776383701250675e+85,-1.302,40,SL hit (29430.07)
grid,long,2023-07-23 23:00,2023-08-20 02:00,29632.4938,26094.0,9.489663003436317e+81,-3.584177082410226e+85,2.2626575968366094e+84,-12.746,651,grid SL hit (28743.52)
grid,long,2023-08-20 03:00,2023-08-20 04:00,25713.6614,26121.47,9.31866331319564e+82,3.553771140647741e+85,2.4645989897793727e+84,1.483,1,grid TP hit (26099.37)
grid,long,2023-08-20 05:00,2023-08-20 07:00,25700.62,26088.44,1.0268626354869163e+83,3.707788919340397e+85,2.7458975360495843e+84,1.405,2,grid TP hit (26086.13)
grid,long,2023-08-20 08:00,2023-08-20 09:00,25720.32,26144.0,1.1300227141064825e+83,4.48855418252065e+85,2.9912605260569877e+84,1.544,1,grid TP hit (26106.12)
grid,long,2023-08-20 10:00,2023-08-20 11:00,25755.8292,26176.7,1.2429411288607517e+83,4.901747668485262e+85,3.294279826094736e+84,1.531,1,grid TP hit (26142.17)
grid,long,2023-08-20 12:00,2023-08-20 20:00,25790.9642,26232.98,1.3671491044817286e+83,5.648506705104005e+85,3.945083462637581e+84,1.602,8,grid TP hit (26177.83)
grid,long,2023-08-20 21:00,2023-08-20 22:00,25784.2071,26209.46,1.5063120567479238e+83,6.005904495181803e+85,3.997312091883809e+84,1.546,1,grid TP hit (26170.97)
grid,long,2023-08-20 23:00,2023-08-21 21:00,25797.1401,26196.01,1.658290148491748e+83,6.060551965115708e+85,5.5386746273808924e+84,1.417,22,grid TP hit (26184.10)
grid,long,2023-08-21 22:00,2023-08-21 23:00,25740.02,26126.92,1.830355427552919e+83,6.597451957201389e+85,4.841931920008142e+84,1.4,1,grid TP hit (26126.12)
grid,long,2023-08-22 00:00,2023-08-22 07:00,25708.6083,26106.69,2.0182339828827626e+83,7.461221817713303e+85,5.729973222071183e+84,1.438,7,grid TP hit (26094.24)
grid,long,2023-08-22 08:00,2023-08-23 07:00,25670.7942,26057.13,2.2260319996849795e+83,7.853156967289604e+85,7.468015669493753e+84,1.374,23,grid TP hit (26055.86)
grid,long,2023-08-23 08:00,2023-08-23 09:00,25647.4202,26042.01,2.4537059510025837e+83,9.035092853007266e+85,6.469817784948215e+84,1.436,1,grid TP hit (26032.13)
grid,long,2023-08-23 10:00,2023-08-23 13:00,25576.5001,26018.22,2.7098472267205604e+83,1.1238439566495499e+86,7.314935386037562e+84,1.622,3,grid TP hit (25960.15)
grid,long,2023-08-23 14:00,2023-08-23 15:00,25651.3602,26144.0,2.976243829145642e+83,1.387432758401185e+86,7.878355515254847e+84,1.817,1,grid TP hit (26036.13)
grid,long,2023-08-23 16:00,2023-08-23 17:00,26000.06,26539.34,3.2350033575613853e+83,1.6576445709831436e+86,8.692803968255647e+84,1.971,1,grid TP hit (26390.06)
grid,long,2023-08-23 18:00,2023-08-24 00:00,26066.0255,26513.66,3.555534891317152e+83,1.490239749615539e+86,1.013405114685089e+85,1.608,6,grid TP hit (26457.02)
grid,long,2023-08-24 01:00,2023-08-24 02:00,25952.7899,26374.5,3.9335380111608485e+83,1.5537709927135352e+86,1.0504191200380381e+85,1.522,1,grid TP hit (26342.08)
grid,long,2023-08-24 03:00,2023-08-24 04:00,26045.3799,26456.13,4.317083606612986e+83,1.6576017472974347e+86,1.156409916813898e+85,1.474,1,grid TP hit (26436.06)
grid,long,2023-08-24 05:00,2023-08-24 06:00,26025.3449,26447.35,4.758384836808068e+83,1.8806426783975018e+86,1.274197525789278e+85,1.519,1,grid TP hit (26415.73)
grid,long,2023-08-24 07:00,2023-08-24 08:00,26080.2193,26494.87,5.229946355099048e+83,2.0283020839591203e+86,1.4029883314513964e+85,1.487,1,grid TP hit (26471.42)
grid,long,2023-08-24 09:00,2023-08-24 10:00,26044.1387,26475.98,5.768175115740765e+83,2.3363088870870333e+86,1.5462706511336082e+85,1.555,1,grid TP hit (26434.80)
ema,long,2023-08-28 16:00,2023-08-29 14:00,26146.92,27492.03,3.1638894691853944e+84,4.144877640036468e+87,1.1090172385949939e+86,5.01,22,volatile regime — emergency exit
grid,long,2023-08-24 11:00,2023-08-30 18:00,26047.3597,27279.98,6.352600740831272e+83,7.329944284850329e+86,5.004003460933274e+85,4.43,151,grid TP hit (26438.07)
grid,long,2023-08-30 19:00,2023-08-30 20:00,26770.6058,27250.15,1.0067754547238249e+84,4.5501561308066133e+86,2.777771693451172e+85,1.688,1,grid TP hit (27172.16)
grid,long,2023-08-30 21:00,2023-08-30 23:00,26850.7946,27299.99,1.1057398657922142e+84,4.657518515627916e+86,3.094135446069701e+85,1.569,2,grid TP hit (27253.56)
grid,long,2023-08-31 00:00,2023-08-31 03:00,26813.7981,27217.27,1.2196183324997052e+84,4.576423048623369e+86,3.443948200706654e+85,1.399,3,grid TP hit (27216.01)
grid,long,2023-08-31 04:00,2023-08-31 05:00,26843.5155,27251.29,1.3416779781626216e+84,5.10082580340881e+86,3.701948636539231e+85,1.416,1,grid TP hit (27246.17)
grid,long,2023-08-31 06:00,2023-08-31 07:00,26844.402,27261.03,1.477563019871797e+84,5.748107374088872e+86,4.078338843426085e+85,1.449,1,grid TP hit (27247.07)
grid,long,2023-08-31 08:00,2023-08-31 11:00,26826.5538,27303.96,1.6283955152868743e+84,7.312771573110636e+86,4.612895773908116e+85,1.674,3,grid TP hit (27228.95)
grid,long,2023-08-31 12:00,2023-09-02 17:00,26784.7307,25813.58,1.7965991041349363e+84,-1.8218696660429454e+87,7.710118844293203e+85,-3.786,53,grid SL hit (25981.19)
grid,long,2023-09-02 18:00,2023-09-02 19:00,25422.4856,25833.39,2.0745158373213867e+84,7.981661152555464e+86,5.426167389528368e+85,1.513,1,grid TP hit (25803.82)
grid,long,2023-09-02 20:00,2023-09-02 21:00,25461.2552,25858.85,2.281420382527364e+84,8.473486509759531e+86,5.9732343801951705e+85,1.459,1,grid TP hit (25843.17)
grid,long,2023-09-02 22:00,2023-09-02 23:00,25473.5874,25869.51,2.5114458483518222e+84,9.285562987039425e+86,6.57819969070009e+85,1.451,1,grid TP hit (25855.69)
grid,long,2023-09-03 00:00,2023-09-03 01:00,25481.9401,25867.4,2.76507779131624e+84,9.934070302542647e+86,7.241944042483239e+85,1.41,1,grid TP hit (25864.17)
grid,long,2023-09-03 02:00,2023-09-03 03:00,25472.5531,25863.91,3.046329746019949e+84,1.112427292419001e+87,7.97748733611501e+85,1.434,1,grid TP hit (25854.64)
grid,long,2023-09-03 04:00,2023-09-03 05:00,25486.8652,25900.06,3.3531412468270257e+84,1.2975685530366945e+87,8.793214147481097e+85,1.518,1,grid TP hit (25869.17)
grid,long,2023-09-03 06:00,2023-09-03 07:00,25521.35,25956.22,3.688220858805925e+84,1.5069676794489396e+87,9.692892542000249e+85,1.601,1,grid TP hit (25904.17)
grid,long,2023-09-03 08:00,2023-09-03 09:00,25493.9473,25905.02,4.066945603467952e+84,1.565139073933994e+87,1.0667123603670874e+86,1.51,1,grid TP hit (25876.36)
grid,long,2023-09-03 10:00,2023-09-03 11:00,25543.9755,25943.38,4.470599827215275e+84,1.668145661196794e+87,1.1743225102219748e+86,1.461,1,grid TP hit (25927.14)
grid,long,2023-09-03 12:00,2023-09-03 13:00,25507.6191,25890.46,4.930761112603164e+84,1.7584416027616427e+87,1.292554192723503e+86,1.398,1,grid TP hit (25890.23)
grid,long,2023-09-03 14:00,2023-09-03 18:00,25538.0556,25934.01,5.423766127651235e+84,1.999871057572684e+87,1.476930052417768e+86,1.444,4,grid TP hit (25921.13)
grid,long,2023-09-03 19:00,2023-09-03 20:00,25620.9926,26048.18,5.954094880927979e+84,2.386482309651492e+87,1.570320018854342e+86,1.564,1,grid TP hit (26005.31)
grid,long,2023-09-03 21:00,2023-09-03 23:00,25578.1845,25971.21,6.569199476265635e+84,2.4069875981508034e+87,1.7487531060823442e+86,1.432,2,grid TP hit (25961.86)
grid,long,2023-09-04 01:00,2023-09-04 17:00,25519.8626,25907.48,7.251407044055596e+84,2.5853323626292917e+87,2.2543881955887538e+86,1.397,16,grid TP hit (25902.66)
ema,long,2023-09-07 18:00,2023-09-07 22:00,25902.88,26323.99,3.93354041450042e+85,1.547729401487574e+88,1.0872380246270016e+87,1.519,4,TP hit (26209.76)
ema,long,2023-09-12 11:00,2023-09-14 14:00,26098.99,26731.4,5.8836743370532646e+85,3.463350367061739e+88,2.575441204341155e+87,2.255,51,TP hit (26665.20)
grid,long,2023-09-04 18:00,2023-09-15 21:00,25526.9251,26469.14,7.983743827688046e+84,6.605789603662875e+87,9.166127885678267e+86,3.241,267,grid TP hit (25909.83)
grid,long,2023-09-16 16:00,2023-09-16 17:00,26129.2821,26566.98,1.8562480389399808e+85,7.625444348786196e+87,4.993134083212716e+86,1.572,1,grid TP hit (26521.22)
grid,long,2023-09-16 19:00,2023-09-16 20:00,26134.808,26527.41,2.0441732659924077e+85,7.476420574579043e+87,5.490445511724489e+86,1.399,1,grid TP hit (26526.83)
grid,long,2023-09-16 21:00,2023-09-17 09:00,26171.4598,26578.69,2.2480941278540184e+85,8.467776024477997e+87,6.871410645231016e+86,1.439,12,grid TP hit (26564.03)
grid,long,2023-09-17 10:00,2023-09-18 02:00,26198.7641,26663.12,2.4733338478420167e+85,1.0693711319597406e+88,7.913615662208812e+86,1.65,16,grid TP hit (26591.75)
grid,long,2023-09-18 03:00,2023-09-18 07:00,26258.7801,26710.67,2.7182746456049985e+85,1.1521235738954455e+88,7.623728387952817e+86,1.614,4,grid TP hit (26652.66)
grid,long,2023-09-18 08:00,2023-09-19 02:00,26323.928,26821.57,2.9868076028453773e+85,1.388225094329773e+88,9.813581476540563e+86,1.766,18,grid TP hit (26718.79)
grid,long,2023-09-19 03:00,2023-09-19 04:00,26416.1437,26859.9,3.278976680251554e+85,1.3658926613591533e+88,8.917389805556231e+86,1.577,1,grid TP hit (26812.39)
grid,long,2023-09-19 05:00,2023-09-19 06:00,26394.3161,26829.86,3.6147039462840966e+85,1.4761679782794651e+88,9.819427583050295e+86,1.547,1,grid TP hit (26790.23)
grid,long,2023-09-19 07:00,2023-09-19 08:00,26444.5019,27066.74,3.973849802609354e+85,2.3637773006546565e+88,1.0890364889885721e+87,2.249,1,grid TP hit (26841.17)
grid,long,2023-09-19 09:00,2023-09-20 01:00,26879.6256,27345.77,4.308876809080909e+85,1.8671633298275866e+88,1.4139546501535255e+87,1.612,16,grid TP hit (27282.82)
grid,long,2023-09-20 02:00,2023-09-20 08:00,26757.9978,27188.4,4.76785408647143e+85,1.9127422897483296e+88,1.393525983479663e+87,1.499,6,grid TP hit (27159.37)
grid,long,2023-09-20 09:00,2023-09-20 10:00,26649.5493,27081.31,5.272680858367652e+85,2.131960384618205e+88,1.4457599366722698e+87,1.517,1,grid TP hit (27049.29)
grid,long,2023-09-20 11:00,2023-09-20 13:00,26691.6088,27160.09,5.798270575120692e+85,2.554962167525977e+88,1.614185894312455e+87,1.651,2,grid TP hit (27091.98)
grid,long,2023-09-20 14:00,2023-09-20 15:00,26718.1152,27180.63,6.380753494065303e+85,2.775592434103148e+88,1.7560081109143868e+87,1.628,1,grid TP hit (27118.89)
grid,long,2023-09-20 16:00,2023-09-20 17:00,26753.7327,27195.12,7.019221956262244e+85,2.904920385714434e+88,1.932746906997763e+87,1.547,1,grid TP hit (27155.04)
grid,long,2023-09-20 18:00,2023-10-01 09:00,26757.525,27217.77,7.730204499989736e+85,2.67674245853796e+88,8.810455115598087e+87,1.294,255,grid TP hit (27158.89)
grid,long,2023-10-01 17:00,2023-10-01 18:00,26666.2647,27096.13,8.541587899437025e+85,3.4373947919573016e+88,2.343370258311922e+87,1.509,1,grid TP hit (27066.26)
grid,long,2023-10-01 19:00,2023-10-01 20:00,26696.4747,27109.75,9.397137030895209e+85,3.6256661645157346e+88,2.579384610686028e+87,1.445,1,grid TP hit (27096.92)
ema,short,2023-10-03 15:00,2023-10-04 09:00,27345.0,27630.0,5.051514429977774e+86,-1.6106589585765157e+89,1.7097734603285022e+88,-1.166,18,SL hit (27608.00)
grid,long,2023-10-01 21:00,2023-10-04 13:00,26772.6645,27420.0,1.0320039463642235e+86,6.171172554451023e+88,5.093558677675262e+87,2.234,64,grid TP hit (27174.25)
grid,long,2023-10-04 14:00,2023-10-04 15:00,26976.1359,27404.22,1.6344031179984257e+86,6.543125759085562e+88,4.534941189699376e+87,1.484,1,grid TP hit (27380.78)
grid,long,2023-10-04 16:00,2023-10-04 17:00,27111.1991,27539.51,1.7911377058452716e+86,7.17220159868496e+88,4.994364294602169e+87,1.477,1,grid TP hit (27517.87)
grid,long,2023-10-04 18:00,2023-10-04 20:00,27213.0087,27648.98,1.9653374851362256e+86,8.011326720932967e+88,5.569806624027633e+87,1.498,2,grid TP hit (27621.20)
grid,long,2023-10-04 21:00,2023-10-04 22:00,27271.2912,27752.75,2.1599925488747612e+86,9.792524737138905e+88,6.069505487591883e+87,1.662,1,grid TP hit (27680.36)
grid,long,2023-10-04 23:00,2023-10-05 00:00,27361.8914,27811.78,2.3714880617003838e+86,1.000125579873e+89,6.677974554769547e+87,1.541,1,grid TP hit (27772.32)
dca,long,2023-08-31 16:00,2023-10-05 00:00,26234.23,27811.78,2.7511734309219775e+84,3.4754938046610497e+87,8.646198412899138e+86,4.815,824,DCA target hit (27808.28)
grid,long,2023-10-05 07:00,2023-10-05 08:00,27193.8603,27649.63,2.630976703943545e+86,1.1254646115056484e+89,7.365485155769178e+87,1.573,1,grid TP hit (27601.77)
grid,long,2023-10-05 09:00,2023-10-05 10:00,27269.4098,27736.98,2.889921220568967e+86,1.2700813849004678e+89,8.115965818520323e+87,1.612,1,grid TP hit (27678.45)
grid,long,2023-10-05 11:00,2023-10-05 12:00,27309.7948,27724.35,3.1785745293346987e+86,1.2284691380614834e+89,8.922546166176494e+87,1.415,1,grid TP hit (27719.44)
grid,long,2023-10-05 13:00,2023-10-06 21:00,27572.8686,28042.37,3.4672129203086184e+86,1.491740905570871e+89,1.3612041461210471e+88,1.56,32,grid TP hit (27986.46)
grid,long,2023-10-06 22:00,2023-10-07 08:00,27551.6813,28006.61,3.821934491776689e+86,1.618288523574521e+89,1.2041935735133018e+88,1.537,10,grid TP hit (27964.96)
grid,long,2023-10-07 09:00,2023-10-07 10:00,27532.4639,27947.1,4.212557661563416e+86,1.627478099964501e+89,1.1920037985127243e+88,1.403,1,grid TP hit (27945.45)
grid,long,2023-10-07 11:00,2023-10-07 12:00,27522.9882,27958.99,4.640900529792458e+86,1.8920641569632184e+89,1.313768276472553e+88,1.481,1,grid TP hit (27935.83)
grid,long,2023-10-07 13:00,2023-10-07 14:00,27519.8263,27952.48,5.111988246298696e+86,2.0670414649381453e+89,1.4467890858008563e+88,1.469,1,grid TP hit (27932.62)
