strategy,side,open_ts,close_ts,entry,exit,qty,pnl,fee,pnl_pct,holding_hrs,reason
grid,long,2024-07-10 23:00,2024-07-11 00:00,2342.724,2379.9,2.156454,54.38,25.79,1.076,1,grid TP hit (2377.86)
grid,long,2024-07-11 01:00,2024-07-11 02:00,2345.7775,2382.7,2.154889,53.78,25.79,1.064,1,grid TP hit (2380.96)
grid,long,2024-07-11 03:00,2024-07-11 04:00,2348.043,2387.1,2.154025,58.34,25.79,1.153,1,grid TP hit (2383.26)
grid,long,2024-07-12 16:00,2024-07-12 17:00,2384.685,2422.8,2.122315,55.1,25.79,1.089,1,grid TP hit (2420.46)
grid,long,2024-07-12 18:00,2024-07-15 10:00,2382.715,2419.7,2.125322,52.81,25.79,1.043,15,grid TP hit (2418.46)
grid,long,2024-07-15 11:00,2024-07-15 13:00,2386.655,2423.7,2.122969,52.85,25.79,1.043,2,grid TP hit (2422.45)
grid,long,2024-07-15 14:00,2024-07-15 15:00,2399.9525,2438.2,2.112356,55.0,25.79,1.085,1,grid TP hit (2435.95)
grid,long,2024-07-15 16:00,2024-07-16 02:00,2398.7705,2435.0,2.114637,50.82,25.79,1.002,9,grid TP hit (2434.75)
grid,long,2024-07-16 03:00,2024-07-16 04:00,2397.096,2433.9,2.117181,52.13,25.8,1.027,1,grid TP hit (2433.05)
grid,long,2024-07-16 05:00,2024-07-16 06:00,2399.9525,2438.3,2.11578,55.34,25.8,1.09,1,grid TP hit (2435.95)
grid,long,2024-07-16 07:00,2024-07-17 20:00,2404.976,2463.1,2.112612,96.98,25.82,1.909,36,grid TP hit (2441.05)
grid,long,2024-07-17 22:00,2024-07-17 23:00,2425.661,2465.0,2.097553,56.71,25.8,1.115,1,grid TP hit (2462.05)
grid,long,2024-07-18 00:00,2024-07-18 01:00,2425.464,2466.0,2.09902,59.28,25.81,1.164,1,grid TP hit (2461.85)
grid,long,2024-07-18 02:00,2024-07-18 03:00,2432.0635,2471.7,2.094723,57.22,25.81,1.123,1,grid TP hit (2468.54)
grid,long,2024-07-18 04:00,2024-07-18 05:00,2431.768,2470.4,2.096292,55.18,25.81,1.082,1,grid TP hit (2468.24)
grid,long,2024-07-18 06:00,2024-07-18 07:00,2437.7765,2475.3,2.092352,52.71,25.81,1.033,1,grid TP hit (2474.34)
grid,long,2024-07-18 08:00,2024-07-18 09:00,2432.359,2468.9,2.098141,50.86,25.81,0.997,1,grid TP hit (2468.84)
grid,long,2024-07-18 10:00,2024-07-18 11:00,2430.2905,2467.7,2.10098,52.79,25.81,1.034,1,grid TP hit (2466.74)
grid,long,2024-07-18 12:00,2024-07-18 13:00,2430.192,2467.4,2.102198,52.41,25.81,1.026,1,grid TP hit (2466.64)
ema,long,2024-07-28 23:00,2024-07-30 09:00,2396.0,2433.8,9.594712,329.13,33.55,1.432,33,volatile regime — emergency exit
grid,long,2024-07-18 14:00,2024-08-04 22:00,2434.6245,2483.5,2.099485,76.79,25.82,1.502,260,grid TP hit (2471.14)
grid,long,2024-08-04 23:00,2024-08-05 02:00,2445.8535,2484.7,2.104139,55.91,25.83,1.086,3,grid TP hit (2482.54)
grid,long,2024-08-05 03:00,2024-08-05 04:00,2456.196,2494.6,2.096526,54.69,25.83,1.062,1,grid TP hit (2493.04)
grid,long,2024-08-05 05:00,2024-08-13 22:00,2442.5045,2505.1,2.109482,106.19,25.85,2.061,154,grid TP hit (2479.14)
grid,long,2024-08-13 23:00,2024-08-14 00:00,2466.046,2505.2,2.092625,56.1,25.83,1.087,1,grid TP hit (2503.04)
grid,long,2024-08-14 01:00,2024-08-14 06:00,2467.3265,2506.5,2.092788,56.15,25.83,1.087,5,grid TP hit (2504.34)
grid,long,2024-08-14 07:00,2024-08-14 08:00,2472.0545,2513.5,2.090034,60.78,25.84,1.176,1,grid TP hit (2509.14)
grid,long,2024-08-14 09:00,2024-08-14 10:00,2474.123,2514.0,2.089722,57.49,25.84,1.112,1,grid TP hit (2511.23)
grid,long,2024-08-14 11:00,2024-08-16 12:00,2476.093,2530.5,2.08936,87.82,25.85,1.698,47,grid TP hit (2513.23)
ema,short,2024-08-14 19:00,2024-08-16 14:00,2485.5,2525.6,9.361448,-409.07,33.67,-1.758,41,SL hit (2496.86)
grid,long,2024-08-16 13:00,2024-08-19 16:00,2495.3005,2543.8,1.142066,30.55,24.84,1.072,26,grid TP hit (2532.73)
grid,long,2024-08-19 17:00,2024-08-19 18:00,2503.476,2542.8,2.051659,54.86,25.82,1.068,1,grid TP hit (2541.03)
grid,long,2024-08-19 19:00,2024-08-20 07:00,2505.7415,2553.2,2.050985,71.51,25.83,1.391,11,grid TP hit (2543.33)
grid,long,2024-08-20 08:00,2024-08-20 09:00,2519.9255,2560.3,2.041275,56.59,25.83,1.1,1,grid TP hit (2557.72)
grid,long,2024-08-20 10:00,2024-08-20 11:00,2522.979,2564.8,2.040046,59.49,25.83,1.156,1,grid TP hit (2560.82)
grid,long,2024-08-20 18:00,2024-08-20 19:00,2513.4245,2553.2,2.049162,55.68,25.83,1.081,1,grid TP hit (2551.13)
grid,long,2024-08-20 20:00,2024-08-20 22:00,2513.8185,2552.9,2.05005,54.29,25.83,1.053,1,grid TP hit (2551.53)
grid,long,2024-08-20 23:00,2024-08-21 00:00,2512.8335,2551.7,2.052008,53.92,25.83,1.046,1,grid TP hit (2550.53)
grid,long,2024-08-21 01:00,2024-08-21 02:00,2516.3795,2557.5,2.050255,58.47,25.83,1.133,1,grid TP hit (2554.13)
grid,long,2024-08-21 03:00,2024-08-26 07:00,2516.7735,2556.9,2.051253,56.48,25.83,1.094,73,grid TP hit (2554.53)
grid,long,2024-08-26 08:00,2024-08-26 09:00,2521.6,2561.0,2.048563,54.88,25.84,1.062,1,grid TP hit (2559.42)
grid,long,2024-08-26 10:00,2024-08-26 11:00,2522.388,2562.1,2.049097,55.54,25.84,1.075,1,grid TP hit (2560.22)
grid,long,2024-08-26 12:00,2024-08-27 18:00,2521.1075,2560.0,2.051337,53.94,25.84,1.043,29,grid TP hit (2558.92)
grid,long,2024-08-27 19:00,2024-08-27 20:00,2521.994,2560.0,2.051753,52.14,25.84,1.008,1,grid TP hit (2559.82)
grid,long,2024-08-27 22:00,2024-08-27 23:00,2522.388,2560.5,2.052497,52.39,25.84,1.012,1,grid TP hit (2560.22)
grid,long,2024-08-28 00:00,2024-09-12 13:00,2521.403,2573.8,2.054373,81.79,25.85,1.579,243,grid TP hit (2559.22)
grid,long,2024-09-17 00:00,2024-09-17 01:00,2567.9935,2609.6,2.019302,58.17,25.84,1.122,1,grid TP hit (2606.51)
grid,long,2024-09-17 02:00,2024-09-17 06:00,2569.5695,2611.2,2.019343,58.22,25.85,1.122,4,grid TP hit (2608.11)
grid,long,2024-09-17 07:00,2024-09-19 08:00,2571.5395,2610.4,2.019076,52.62,25.85,1.013,47,grid TP hit (2610.11)
grid,long,2024-09-19 09:00,2024-09-19 16:00,2577.8435,2617.1,2.015199,53.26,25.85,1.025,7,grid TP hit (2616.51)
grid,long,2024-09-19 17:00,2024-09-20 02:00,2576.76,2616.7,2.017131,54.72,25.85,1.053,8,grid TP hit (2615.41)
grid,long,2024-09-20 03:00,2024-09-20 04:00,2577.6465,2618.5,2.017579,56.57,25.85,1.088,1,grid TP hit (2616.31)
grid,long,2024-09-20 05:00,2024-09-20 06:00,2580.2075,2630.6,2.016789,75.77,25.86,1.456,1,grid TP hit (2618.91)
grid,long,2024-09-20 07:00,2024-09-20 08:00,2592.8155,2634.8,2.008929,58.49,25.85,1.123,1,grid TP hit (2631.71)
grid,long,2024-09-23 07:00,2024-09-23 08:00,2600.4,2641.7,2.004346,56.92,25.86,1.092,1,grid TP hit (2639.41)
grid,long,2024-09-23 09:00,2024-09-23 10:00,2606.704,2646.2,2.000711,53.16,25.86,1.019,1,grid TP hit (2645.80)
grid,long,2024-09-23 11:00,2024-09-23 12:00,2609.265,2651.9,1.999816,59.4,25.86,1.138,1,grid TP hit (2648.40)
grid,long,2024-09-23 13:00,2024-09-24 03:00,2616.751,2659.1,1.995398,58.64,25.86,1.123,13,grid TP hit (2656.00)
grid,long,2024-09-24 04:00,2024-09-24 14:00,2622.5625,2668.5,1.992247,65.65,25.86,1.257,10,grid TP hit (2661.90)
grid,long,2024-09-24 15:00,2024-09-24 16:00,2627.783,2678.6,1.989825,75.25,25.87,1.439,1,grid TP hit (2667.20)
grid,long,2024-09-24 17:00,2024-09-24 18:00,2638.9135,2682.4,1.983325,60.38,25.87,1.154,1,grid TP hit (2678.50)
grid,long,2024-09-25 18:00,2024-09-26 01:00,2644.4295,2684.5,1.980514,53.5,25.86,1.021,6,grid TP hit (2684.10)
grid,long,2024-09-26 02:00,2024-09-26 03:00,2641.179,2685.3,1.984019,61.67,25.87,1.177,1,grid TP hit (2680.80)
grid,long,2024-09-26 04:00,2024-09-26 05:00,2643.543,2684.8,1.98362,55.97,25.87,1.067,1,grid TP hit (2683.20)
grid,long,2024-09-26 06:00,2024-09-26 07:00,2644.2325,2687.6,1.984262,60.18,25.87,1.147,1,grid TP hit (2683.90)
grid,long,2024-09-26 08:00,2024-09-26 09:00,2651.9155,2692.2,1.979828,53.89,25.87,1.026,1,grid TP hit (2691.69)
grid,long,2024-09-26 10:00,2024-09-26 11:00,2655.4615,2705.9,1.978261,73.9,25.88,1.407,1,grid TP hit (2695.29)
ema,long,2024-10-01 16:00,2024-10-02 04:00,2687.8,2675.2,8.798492,-144.49,33.63,-0.611,11,SL hit (2676.07)
grid,long,2024-09-26 12:00,2024-10-22 02:00,2659.7955,2743.2,1.976864,138.97,25.91,2.643,404,grid TP hit (2699.69)
grid,long,2024-10-22 03:00,2024-10-22 04:00,2704.5145,2749.0,1.941879,60.51,25.87,1.152,1,grid TP hit (2745.08)
grid,long,2024-10-22 05:00,2024-10-22 06:00,2703.7265,2749.3,1.943747,62.71,25.88,1.193,1,grid TP hit (2744.28)
grid,long,2024-10-22 07:00,2024-10-22 08:00,2706.6815,2749.1,1.943006,56.54,25.88,1.075,1,grid TP hit (2747.28)
grid,long,2024-10-22 09:00,2024-10-22 10:00,2704.7115,2753.2,1.945576,68.46,25.88,1.301,1,grid TP hit (2745.28)
grid,long,2024-10-22 11:00,2024-10-22 12:00,2705.3025,2750.5,1.946746,62.11,25.88,1.179,1,grid TP hit (2745.88)
grid,long,2024-10-22 13:00,2024-10-22 14:00,2709.0455,2756.3,1.945414,66.05,25.88,1.253,1,grid TP hit (2749.68)
grid,long,2024-10-22 15:00,2024-10-22 16:00,2710.917,2759.7,1.945573,69.02,25.89,1.309,1,grid TP hit (2751.58)
ema,short,2024-10-23 19:00,2024-10-24 05:00,2729.7,2741.6,8.697403,-137.26,33.76,-0.578,9,SL hit (2740.47)
grid,long,2024-10-22 17:00,2024-10-25 20:00,2719.979,2760.8,1.940698,53.34,25.88,1.01,72,grid TP hit (2760.78)
grid,long,2024-10-27 22:00,2024-10-27 23:00,2705.4995,2748.0,1.945888,56.82,25.88,1.079,1,grid TP hit (2746.08)
grid,long,2024-10-28 00:00,2024-10-28 01:00,2703.628,2744.7,1.948401,54.15,25.88,1.028,1,grid TP hit (2744.18)
grid,long,2024-10-28 02:00,2024-10-28 05:00,2705.3025,2750.4,1.94826,61.98,25.88,1.176,3,grid TP hit (2745.88)
grid,long,2024-10-28 06:00,2024-10-28 13:00,2711.4095,2753.1,1.945224,55.22,25.88,1.047,7,grid TP hit (2752.08)
grid,long,2024-10-28 14:00,2024-10-28 17:00,2715.1525,2755.9,1.943644,53.32,25.88,1.01,3,grid TP hit (2755.88)
grid,long,2024-10-28 18:00,2024-10-28 19:00,2713.084,2754.7,1.946158,55.11,25.88,1.044,1,grid TP hit (2753.78)
grid,long,2024-10-28 20:00,2024-10-28 22:00,2713.3795,2754.1,1.947043,53.4,25.88,1.011,1,grid TP hit (2754.08)
grid,long,2024-10-28 23:00,2024-10-29 00:00,2714.857,2758.0,1.947018,58.11,25.89,1.099,1,grid TP hit (2755.58)
grid,long,2024-10-29 01:00,2024-10-29 02:00,2723.131,2765.3,1.942306,56.02,25.89,1.059,1,grid TP hit (2763.98)
grid,long,2024-10-29 03:00,2024-10-29 04:00,2722.343,2766.8,1.943996,60.53,25.89,1.144,1,grid TP hit (2763.18)
grid,long,2024-10-29 05:00,2024-10-29 11:00,2720.57,2764.0,1.946557,58.65,25.89,1.107,6,grid TP hit (2761.38)
grid,long,2024-10-29 12:00,2024-10-29 13:00,2719.979,2773.4,1.948205,78.17,25.9,1.475,1,grid TP hit (2760.78)
ema,short,2024-10-31 15:00,2024-11-01 05:00,2750.7,2764.7,9.641839,-169.94,34.96,-0.641,13,SL hit (2762.88)
grid,long,2024-11-04 15:00,2024-11-04 17:00,2706.78,2747.8,1.952188,54.19,25.89,1.026,2,grid TP hit (2747.38)
grid,long,2024-11-04 18:00,2024-11-04 19:00,2706.4845,2747.7,1.953468,54.63,25.89,1.033,1,grid TP hit (2747.08)
grid,long,2024-11-04 20:00,2024-11-05 06:00,2705.3025,2746.6,1.955404,54.87,25.89,1.037,9,grid TP hit (2745.88)
grid,long,2024-11-05 07:00,2024-11-05 08:00,2704.1205,2751.6,1.957351,67.04,25.89,1.267,1,grid TP hit (2744.68)
grid,long,2024-11-05 09:00,2024-11-05 11:00,2707.962,2750.7,1.956115,57.71,25.89,1.089,2,grid TP hit (2748.58)
grid,long,2024-11-05 12:00,2024-11-05 13:00,2705.795,2754.0,1.958878,68.53,25.9,1.293,1,grid TP hit (2746.38)
grid,long,2024-11-05 14:00,2024-11-06 01:00,2714.857,2756.0,1.953931,54.5,25.89,1.027,10,grid TP hit (2755.58)
grid,long,2024-11-06 02:00,2024-11-06 04:00,2705.204,2751.0,1.961982,63.95,25.9,1.205,2,grid TP hit (2745.78)
grid,long,2024-11-06 05:00,2024-11-13 10:00,2706.583,2614.8,1.962409,-205.9,25.79,-3.877,120,grid SL hit (2625.39)
grid,long,2024-11-13 11:00,2024-11-13 13:00,2577.4495,2618.6,2.051757,58.54,25.89,1.107,2,grid TP hit (2616.11)
grid,long,2024-11-13 14:00,2024-11-13 15:00,2568.683,2611.3,2.060052,61.9,25.89,1.17,1,grid TP hit (2607.21)
grid,long,2024-11-13 16:00,2024-11-18 01:00,2552.6275,2591.4,2.074442,54.54,25.89,1.03,54,grid TP hit (2590.92)
grid,long,2024-11-18 02:00,2024-11-18 04:00,2556.666,2597.3,2.072308,58.31,25.89,1.101,2,grid TP hit (2595.02)
grid,long,2024-11-27 05:00,2024-11-27 06:00,2602.764,2647.9,1.017198,21.16,24.75,0.799,1,grid TP hit (2641.81)
ema,short,2024-11-25 15:00,2024-11-27 08:00,2629.6,2678.5,10.080428,-528.04,35.1,-1.992,39,SL hit (2649.75)
grid,long,2024-11-27 07:00,2024-11-27 18:00,2607.689,2664.1,1.01515,32.51,24.75,1.228,11,grid TP hit (2646.80)
grid,long,2024-11-27 19:00,2024-11-27 20:00,2620.0015,2662.2,1.051063,19.56,24.79,0.71,1,grid TP hit (2659.30)
grid,long,2024-11-27 21:00,2024-11-27 23:00,2621.1835,2661.4,1.050401,17.45,24.79,0.634,1,grid TP hit (2660.50)
grid,long,2024-11-28 00:00,2024-11-29 14:30,2620.0015,2677.4,1.050606,35.5,24.8,1.29,5,grid TP hit (2659.30)
grid,long,2024-11-29 15:30,2024-11-29 16:30,2642.558,2686.2,1.042055,20.68,24.79,0.751,1,grid TP hit (2682.20)
ema,long,2024-11-27 12:00,2024-12-05 17:00,2675.9,2651.0,9.301498,-265.71,34.1,-1.068,108,SL hit (2653.59)
grid,long,2024-11-29 17:30,2024-12-10 16:00,2644.6265,2717.9,1.041095,51.48,24.81,1.87,157,grid TP hit (2684.30)
grid,long,2024-12-10 17:00,2024-12-10 21:00,2678.9045,2721.5,1.025153,18.88,24.79,0.687,4,grid TP hit (2719.09)
grid,long,2024-12-10 23:00,2024-12-11 00:00,2682.943,2731.7,1.0234,25.11,24.79,0.914,1,grid TP hit (2723.19)
grid,long,2024-12-11 01:00,2024-12-11 02:00,2691.414,2736.1,1.020202,20.8,24.79,0.758,1,grid TP hit (2731.79)
ema,long,2024-12-09 08:00,2024-12-11 14:00,2671.0,2742.2,9.243625,623.75,34.4,2.526,52,TP hit (2735.71)
grid,long,2024-12-11 03:00,2024-12-11 18:00,2696.536,2750.6,1.018127,30.25,24.79,1.102,15,grid TP hit (2736.98)
ema,short,2024-12-12 20:00,2024-12-17 13:00,2704.1,2650.1,9.758032,492.32,34.62,1.866,62,TP hit (2650.57)
grid,long,2024-12-20 02:00,2024-12-20 03:00,2572.229,2612.3,2.069548,57.03,25.9,1.071,1,grid TP hit (2610.81)
grid,long,2024-12-20 04:00,2024-12-20 05:00,2573.5095,2614.0,2.069749,57.9,25.9,1.087,1,grid TP hit (2612.11)
grid,long,2024-12-20 06:00,2024-12-20 07:00,2579.321,2620.0,2.066348,58.15,25.91,1.091,1,grid TP hit (2618.01)
grid,long,2024-12-20 08:00,2024-12-20 09:00,2580.7,2619.8,2.066516,54.89,25.91,1.029,1,grid TP hit (2619.41)
grid,long,2024-12-20 10:00,2024-12-20 13:00,2579.912,2625.2,2.068293,67.76,25.91,1.27,3,grid TP hit (2618.61)
grid,long,2024-12-20 14:00,2024-12-20 15:00,2594.5885,2652.1,2.058228,92.45,25.93,1.731,1,grid TP hit (2633.51)
grid,long,2024-12-20 16:00,2024-12-20 17:00,2604.0445,2644.8,2.053331,57.77,25.91,1.08,1,grid TP hit (2643.11)
grid,long,2024-12-20 18:00,2024-12-26 15:00,2607.5905,2652.8,2.051782,66.84,25.92,1.249,48,grid TP hit (2646.70)
grid,long,2024-12-26 16:00,2024-12-26 18:00,2609.068,2653.5,1.128712,25.28,24.88,0.858,2,grid TP hit (2648.20)
grid,long,2024-12-26 19:00,2024-12-26 20:00,2613.599,2654.8,1.126783,21.55,24.87,0.732,1,grid TP hit (2652.80)
grid,long,2024-12-27 05:00,2024-12-27 06:00,2607.7875,2649.7,1.129178,22.45,24.87,0.762,1,grid TP hit (2646.90)
ema,long,2024-12-20 19:00,2024-12-27 17:00,2648.0,2630.8,9.087335,-190.09,33.78,-0.79,72,SL hit (2636.68)
grid,long,2024-12-27 07:00,2025-01-02 08:00,2609.068,2648.8,1.128543,19.97,24.87,0.678,64,grid TP hit (2648.20)
ema,short,2025-01-06 07:00,2025-01-06 11:00,2638.7,2659.4,9.087127,-222.0,33.89,-0.926,4,SL hit (2647.73)
grid,long,2025-01-02 09:00,2025-01-07 03:00,2609.265,2650.7,2.043221,58.75,25.91,1.102,63,grid TP hit (2648.40)
grid,long,2025-01-07 04:00,2025-01-07 05:00,2609.1665,2654.9,2.034866,67.16,25.9,1.265,1,grid TP hit (2648.30)
grid,long,2025-01-07 06:00,2025-01-07 07:00,2612.3185,2652.2,2.034012,55.22,25.9,1.039,1,grid TP hit (2651.50)
grid,long,2025-01-07 08:00,2025-01-07 10:00,2613.993,2655.4,2.033853,58.32,25.9,1.097,2,grid TP hit (2653.20)
grid,long,2025-01-07 11:00,2025-01-07 12:00,2619.706,2663.9,2.030676,63.84,25.9,1.2,1,grid TP hit (2659.00)
grid,long,2025-01-07 13:00,2025-01-08 14:00,2636.3525,2677.2,2.019315,56.58,25.9,1.063,24,grid TP hit (2675.90)
grid,long,2025-01-08 15:00,2025-01-08 16:00,2641.2775,2686.2,2.016732,64.69,25.91,1.214,1,grid TP hit (2680.90)
grid,long,2025-01-08 17:00,2025-01-08 19:00,2631.723,2674.6,2.025549,60.94,25.91,1.143,2,grid TP hit (2671.20)
grid,long,2025-01-08 20:00,2025-01-08 21:00,2640.391,2680.1,2.020248,54.32,25.91,1.018,1,grid TP hit (2680.00)
grid,long,2025-01-08 23:00,2025-01-09 06:00,2639.012,2683.6,2.022402,64.26,25.91,1.204,7,grid TP hit (2678.60)
grid,long,2025-01-09 07:00,2025-01-09 08:00,2638.7165,2681.4,2.024103,60.48,25.91,1.132,1,grid TP hit (2678.30)
grid,long,2025-01-09 09:00,2025-01-09 10:00,2640.8835,2683.3,2.023773,59.93,25.91,1.121,1,grid TP hit (2680.50)
grid,long,2025-01-09 11:00,2025-01-09 12:00,2646.9905,2691.8,2.020411,64.62,25.92,1.208,1,grid TP hit (2686.70)
grid,long,2025-01-09 13:00,2025-01-09 14:00,2651.029,2691.9,2.018814,56.6,25.92,1.057,1,grid TP hit (2690.79)
grid,long,2025-01-09 15:00,2025-01-09 18:00,2647.1875,2692.3,2.022925,65.34,25.92,1.22,3,grid TP hit (2686.90)
grid,long,2025-01-09 19:00,2025-01-09 20:00,2650.9305,2691.2,2.021577,55.49,25.92,1.035,1,grid TP hit (2690.69)
grid,long,2025-01-09 21:00,2025-01-09 23:00,2652.211,2693.3,2.021737,57.15,25.92,1.066,1,grid TP hit (2691.99)
grid,long,2025-01-10 00:00,2025-01-10 01:00,2654.575,2694.6,2.021135,54.98,25.92,1.025,1,grid TP hit (2694.39)
grid,long,2025-01-10 02:00,2025-01-10 03:00,2656.348,2697.7,2.020901,57.65,25.92,1.074,1,grid TP hit (2696.19)
grid,long,2025-01-10 04:00,2025-01-10 05:00,2655.2645,2699.7,2.022942,63.96,25.93,1.191,1,grid TP hit (2695.09)
grid,long,2025-01-10 19:00,2025-01-10 20:00,2675.5555,2716.7,2.009044,56.74,25.93,1.055,1,grid TP hit (2715.69)
grid,long,2025-01-10 21:00,2025-01-12 23:00,2676.639,2721.1,2.009403,63.41,25.93,1.179,1,grid TP hit (2716.79)
ema,short,2025-01-13 17:00,2025-01-15 12:00,2682.2,2706.0,9.025225,-248.8,34.0,-1.028,41,SL hit (2694.99)
grid,long,2025-01-13 00:00,2025-01-17 12:00,2679.397,2741.9,2.008755,99.61,25.95,1.851,104,grid TP hit (2719.59)
grid,long,2025-01-17 13:00,2025-01-17 14:00,2695.8465,2745.0,1.988855,71.83,25.93,1.34,1,grid TP hit (2736.28)
grid,long,2025-01-17 15:00,2025-01-17 16:00,2707.8635,2758.3,1.981746,74.02,25.93,1.379,1,grid TP hit (2748.48)
grid,long,2025-01-17 17:00,2025-01-21 14:00,2712.099,2753.9,1.980445,56.86,25.92,1.059,20,grid TP hit (2752.78)
grid,long,2025-01-21 15:00,2025-01-21 16:00,2711.8035,2758.1,1.981823,65.82,25.93,1.225,1,grid TP hit (2752.48)
grid,long,2025-01-21 17:00,2025-01-21 18:00,2714.266,2760.6,1.981516,65.88,25.93,1.225,1,grid TP hit (2754.98)
grid,long,2025-01-21 19:00,2025-01-21 21:00,2716.1375,2758.7,1.981643,58.41,25.93,1.085,2,grid TP hit (2756.88)
grid,long,2025-01-21 23:00,2025-01-22 00:00,2717.024,2763.1,1.982213,65.4,25.93,1.214,1,grid TP hit (2757.78)
grid,long,2025-01-22 01:00,2025-01-22 02:00,2721.2595,2764.3,1.980599,59.31,25.93,1.1,1,grid TP hit (2762.08)
grid,long,2025-01-22 03:00,2025-01-22 04:00,2724.904,2768.0,1.979197,59.36,25.93,1.101,1,grid TP hit (2765.78)
grid,long,2025-01-22 06:00,2025-01-22 08:00,2721.358,2766.9,1.983025,64.37,25.94,1.193,2,grid TP hit (2762.18)
ema,short,2025-01-23 15:00,2025-01-23 16:00,2751.8,2760.7,8.826667,-112.54,33.98,-0.463,1,golden cross — trend reversal
grid,long,2025-01-22 21:00,2025-01-24 00:00,2724.8055,2767.7,1.981948,59.08,25.94,1.094,25,grid TP hit (2765.68)
grid,long,2025-01-24 01:00,2025-01-24 02:00,2729.1395,2781.3,1.974757,77.06,25.94,1.43,1,grid TP hit (2770.08)
grid,long,2025-01-24 03:00,2025-01-24 05:00,2738.694,2782.2,1.969756,59.76,25.93,1.108,2,grid TP hit (2779.77)
ema,short,2025-01-27 08:00,2025-01-27 11:00,2761.6,2776.0,8.791396,-160.59,34.0,-0.661,3,SL hit (2772.52)
ema,short,2025-01-27 13:00,2025-01-27 16:00,2761.3,2736.8,8.757565,180.75,33.81,0.747,3,TP hit (2737.28)
grid,long,2025-01-24 06:00,2025-01-30 07:00,2737.906,2782.8,1.97158,62.57,25.94,1.159,93,grid TP hit (2778.97)
ema,long,2025-01-28 20:00,2025-01-30 09:00,2771.9,2811.6,8.751001,313.33,34.08,1.292,35,TP hit (2788.50)
grid,long,2025-01-30 08:00,2025-02-03 07:00,2771.1005,2823.6,1.07127,31.35,24.89,1.056,45,grid TP hit (2812.67)
grid,long,2025-02-03 08:00,2025-02-03 10:00,2787.55,2830.4,1.946619,57.47,25.95,1.059,2,grid TP hit (2829.36)
grid,long,2025-02-03 11:00,2025-02-03 12:00,2792.7705,2847.5,1.94413,80.44,25.96,1.482,1,grid TP hit (2834.66)
grid,long,2025-02-03 13:00,2025-02-03 15:00,2808.826,2854.8,1.934977,63.01,25.95,1.159,2,grid TP hit (2850.96)
grid,long,2025-02-03 16:00,2025-02-03 17:00,2810.1065,2857.2,1.935435,65.19,25.96,1.199,1,grid TP hit (2852.26)
grid,long,2025-02-03 18:00,2025-02-03 19:00,2814.4405,2858.0,1.933869,58.28,25.95,1.071,1,grid TP hit (2856.66)
grid,long,2025-02-03 20:00,2025-02-04 01:00,2814.2435,2857.0,1.935174,56.79,25.96,1.043,4,grid TP hit (2856.46)
grid,long,2025-02-04 02:00,2025-02-04 15:00,2810.402,2863.9,1.938937,77.76,25.97,1.427,13,grid TP hit (2852.56)
grid,long,2025-02-04 16:00,2025-02-04 17:00,2826.6545,2875.7,1.929642,68.68,25.96,1.259,1,grid TP hit (2869.05)
grid,long,2025-02-04 18:00,2025-02-04 19:00,2830.5945,2873.7,1.928486,57.17,25.96,1.047,1,grid TP hit (2873.05)
grid,long,2025-02-04 20:00,2025-02-04 21:00,2831.087,2874.2,1.929273,57.21,25.96,1.048,1,grid TP hit (2873.55)
grid,long,2025-02-04 23:00,2025-02-05 00:00,2828.92,2874.3,1.931876,61.7,25.97,1.129,1,grid TP hit (2871.35)
grid,long,2025-02-05 01:00,2025-02-05 02:00,2831.5795,2881.0,1.931344,69.48,25.97,1.27,1,grid TP hit (2874.05)
grid,long,2025-02-05 03:00,2025-02-05 04:00,2839.2625,2884.3,1.927671,60.85,25.97,1.112,1,grid TP hit (2881.85)
grid,long,2025-02-05 05:00,2025-02-05 07:00,2843.7935,2890.5,1.925847,63.98,25.97,1.168,2,grid TP hit (2886.45)
grid,long,2025-02-05 08:00,2025-02-05 09:00,2850.59,2896.3,1.922609,61.91,25.97,1.13,1,grid TP hit (2893.35)
grid,long,2025-02-05 10:00,2025-02-05 11:00,2849.1125,2893.1,1.924888,58.7,25.97,1.07,1,grid TP hit (2891.85)
grid,long,2025-02-05 12:00,2025-02-05 15:00,2851.772,2902.2,1.924261,71.06,25.98,1.295,3,grid TP hit (2894.55)
grid,long,2025-02-05 16:00,2025-02-07 14:00,2852.4615,2900.3,1.925397,66.13,25.98,1.204,44,grid TP hit (2895.25)
grid,long,2025-02-07 15:00,2025-02-10 04:00,2860.834,2904.0,1.921186,56.95,25.98,1.036,12,grid TP hit (2903.75)
grid,long,2025-02-10 05:00,2025-02-10 06:00,2862.3115,2913.8,1.921297,72.94,25.98,1.326,1,grid TP hit (2905.25)
grid,long,2025-02-10 07:00,2025-02-10 08:00,2876.594,2923.8,1.913411,64.34,25.98,1.169,1,grid TP hit (2919.74)
grid,long,2025-02-10 09:00,2025-02-10 10:00,2885.065,2930.8,1.909142,61.33,25.98,1.113,1,grid TP hit (2928.34)
ema,short,2025-02-12 10:00,2025-02-12 14:00,2907.4,2921.1,9.478561,-165.25,35.4,-0.6,4,SL hit (2919.59)
grid,long,2025-02-13 02:00,2025-02-13 03:00,2892.6495,2943.8,0.948145,23.71,24.79,0.864,1,grid TP hit (2936.04)
