strategy,side,open_ts,close_ts,entry,exit,qty,pnl,fee,pnl_pct,holding_hrs,reason
ema,long,2023-11-22 21:00,2023-11-26 16:00,37607.08,37226.52,3.53514,-1626.63,281.3,-1.224,91,death cross — trend reversal
grid,long,2023-11-26 07:00,2023-11-28 16:00,37222.9333,37877.57,0.365655,215.65,23.72,1.584,57,grid TP hit (37781.28)
ema,long,2023-11-28 17:00,2023-11-28 22:00,38210.75,37861.1,3.502016,-1365.36,140.88,-1.02,5,SL hit (37879.96)
grid,long,2023-11-29 19:00,2023-11-30 02:00,37306.087,37876.05,0.713369,377.21,29.38,1.417,7,grid TP hit (37865.68)
grid,long,2023-11-30 03:00,2023-12-01 04:00,37481.0624,38179.86,0.710974,461.2,35.63,1.731,25,grid TP hit (38043.28)
grid,long,2023-12-01 05:00,2023-12-01 06:00,37549.0274,38214.23,0.710845,445.35,27.5,1.669,1,grid TP hit (38112.26)
grid,long,2023-12-01 07:00,2023-12-01 08:00,37670.4188,38313.47,0.709665,428.82,27.53,1.604,1,grid TP hit (38235.48)
grid,long,2023-12-07 03:00,2023-12-07 04:00,43267.9374,43964.81,0.618786,403.67,27.54,1.508,1,grid TP hit (43916.96)
grid,long,2023-12-07 05:00,2023-12-08 20:00,43347.1413,44363.99,0.618525,588.13,40.82,2.194,39,grid TP hit (43997.35)
grid,long,2023-12-09 12:00,2023-12-09 13:00,43241.4901,43996.33,0.621334,441.33,27.68,1.643,1,grid TP hit (43890.11)
grid,long,2023-12-09 14:00,2023-12-09 15:00,43276.5463,44045.1,0.621789,450.15,27.73,1.673,1,grid TP hit (43925.69)
grid,long,2023-12-09 16:00,2023-12-15 15:00,43348.4513,41909.56,0.621734,-967.24,72.63,-3.589,143,grid SL hit (42048.00)
grid,long,2023-12-15 16:00,2023-12-15 17:00,41171.2565,41855.06,0.35736,229.22,15.14,1.558,1,grid TP hit (41788.83)
ema,long,2023-12-13 21:00,2023-12-15 20:00,42988.49,42220.01,2.820915,-2356.89,189.07,-1.944,47,SL hit (42448.03)
grid,long,2023-12-15 18:00,2023-12-16 13:00,41482.6939,42396.1,0.355194,305.8,18.64,2.075,19,grid TP hit (42104.93)
grid,long,2023-12-16 14:00,2023-12-16 15:00,41726.2055,42604.0,0.638796,533.18,27.56,2.0,1,grid TP hit (42352.10)
ema,long,2023-12-19 00:00,2023-12-19 17:00,42713.96,41854.06,2.813129,-2561.77,142.76,-2.132,17,SL hit (42203.09)
grid,long,2023-12-16 16:00,2023-12-20 04:00,41951.2781,42812.97,0.636576,492.66,55.87,1.845,84,grid TP hit (42580.55)
grid,long,2023-12-20 05:00,2023-12-20 06:00,42068.5324,42875.62,0.629534,480.76,27.33,1.815,1,grid TP hit (42699.56)
grid,long,2023-12-20 07:00,2023-12-20 12:00,42280.3665,42979.61,0.627454,410.09,28.65,1.546,5,grid TP hit (42914.57)
grid,long,2023-12-20 13:00,2023-12-21 06:00,43112.8984,43808.04,0.616228,395.63,32.73,1.489,17,grid TP hit (43759.59)
grid,long,2023-12-21 07:00,2023-12-21 10:00,43108.0325,43982.34,0.617153,511.42,28.16,1.922,3,grid TP hit (43754.65)
grid,long,2023-12-21 11:00,2023-12-21 12:00,43272.626,44046.35,0.615926,449.09,27.47,1.685,1,grid TP hit (43921.72)
grid,long,2023-12-21 13:00,2023-12-22 05:00,43485.4155,44138.0,0.613884,368.1,32.51,1.379,16,grid TP hit (44137.70)
grid,long,2023-12-22 06:00,2023-12-22 18:00,43216.8258,43950.0,0.618489,422.2,31.26,1.58,12,grid TP hit (43865.08)
grid,long,2023-12-22 19:00,2023-12-22 20:00,42986.1781,43645.22,0.622727,382.88,27.52,1.43,1,grid TP hit (43630.97)
grid,long,2023-12-22 21:00,2023-12-22 22:00,43050.6464,43800.0,0.622622,438.95,27.61,1.638,1,grid TP hit (43696.41)
ema,long,2023-12-27 20:00,2023-12-28 08:00,43445.32,42931.1,2.780307,-1566.96,137.27,-1.297,12,SL hit (43028.65)
grid,long,2023-12-22 23:00,2023-12-29 16:00,43309.5044,41971.24,0.619852,-907.9,78.37,-3.382,161,grid SL hit (42010.22)
grid,long,2023-12-29 17:00,2023-12-29 18:00,41179.3336,42054.54,0.353976,294.73,15.07,2.022,1,grid TP hit (41797.02)
ema,short,2023-12-28 15:00,2023-12-30 08:00,42445.99,41575.91,2.825884,2281.04,177.7,1.902,41,TP hit (41634.20)
grid,long,2023-12-29 19:00,2023-12-30 16:00,41484.7623,42406.97,0.352046,305.81,18.85,2.094,21,grid TP hit (42107.03)
grid,long,2023-12-30 17:00,2023-12-31 07:00,41851.665,42537.1,0.641707,407.78,32.07,1.518,14,grid TP hit (42479.44)
grid,long,2023-12-31 08:00,2023-12-31 09:00,41843.5782,42746.54,0.642741,552.55,27.82,2.055,1,grid TP hit (42471.23)
grid,long,2023-12-31 10:00,2023-12-31 18:00,42019.5287,42656.7,0.641301,378.53,30.09,1.405,8,grid TP hit (42649.82)
grid,long,2023-12-31 19:00,2024-01-01 01:00,41979.7544,42613.56,0.642746,377.93,29.44,1.401,6,grid TP hit (42609.45)
grid,long,2024-01-01 02:00,2024-01-01 09:00,41942.3835,42649.69,0.644155,425.74,29.88,1.576,7,grid TP hit (42571.52)
grid,long,2024-01-01 10:00,2024-01-01 11:00,42050.7335,42690.2,0.643444,383.65,27.81,1.418,1,grid TP hit (42681.49)
grid,long,2024-01-01 12:00,2024-01-01 13:00,42008.6543,42715.54,0.644937,428.0,27.89,1.58,1,grid TP hit (42638.78)
grid,long,2024-01-01 14:00,2024-01-01 15:00,41973.0564,42783.05,0.646439,495.61,28.0,1.827,1,grid TP hit (42602.65)
grid,long,2024-01-01 16:00,2024-01-01 17:00,42084.2727,42812.7,0.645844,442.45,28.0,1.628,1,grid TP hit (42715.54)
grid,long,2024-01-01 18:00,2024-01-01 19:00,42464.4335,43517.99,0.64104,647.13,28.25,2.377,1,grid TP hit (43101.40)
ema,short,2024-01-03 15:00,2024-01-04 15:00,43000.01,44051.1,2.854921,-3164.27,163.49,-2.578,24,SL hit (43910.16)
grid,long,2024-01-01 20:00,2024-01-05 11:00,43032.5421,43771.34,0.634018,410.48,57.93,1.505,87,grid TP hit (43678.03)
grid,long,2024-01-05 12:00,2024-01-05 13:00,43224.2822,43986.01,0.624487,447.88,27.81,1.659,1,grid TP hit (43872.65)
grid,long,2024-01-05 14:00,2024-01-05 15:00,42833.7494,43500.01,0.631163,392.72,27.8,1.453,1,grid TP hit (43476.26)
grid,long,2024-01-05 16:00,2024-01-05 17:00,42577.6001,43609.53,0.635819,628.05,28.07,2.32,1,grid TP hit (43216.26)
grid,long,2024-01-05 18:00,2024-01-05 20:00,42955.9189,43955.07,0.631619,602.63,28.46,2.221,2,grid TP hit (43600.26)
grid,long,2024-01-05 21:00,2024-01-05 22:00,43287.0661,43967.44,0.628116,399.39,27.96,1.469,1,grid TP hit (43936.37)
grid,long,2024-01-05 23:00,2024-01-07 13:00,43482.9333,44409.31,0.626143,539.03,41.01,1.98,38,grid TP hit (44135.18)
grid,long,2024-01-07 14:00,2024-01-08 11:00,43735.97,44635.99,0.623691,526.19,35.15,1.929,21,grid TP hit (44392.01)
ema,short,2024-01-10 13:00,2024-01-10 17:00,45118.01,46401.89,2.72531,-3631.75,132.78,-2.954,4,SL hit (45962.22)
grid,long,2024-01-08 12:00,2024-01-11 09:00,44434.4236,46220.12,0.61501,1045.28,52.94,3.825,69,grid TP hit (45100.94)
grid,long,2024-01-11 10:00,2024-01-11 11:00,46157.0114,47060.0,0.323537,276.73,15.42,1.853,1,grid TP hit (46849.37)
grid,long,2024-01-11 12:00,2024-01-11 14:00,46737.8855,48571.22,0.320076,570.87,15.94,3.816,2,grid TP hit (47438.95)
grid,long,2024-01-11 15:00,2024-01-12 15:00,46082.0233,44462.01,0.325838,-546.7,18.83,-3.641,24,grid SL hit (44699.56)
grid,long,2024-01-12 16:00,2024-01-12 17:00,42969.64,43803.99,0.29586,233.73,13.12,1.839,1,grid TP hit (43614.18)
ema,long,2024-01-10 18:00,2024-01-12 19:00,46527.33,43472.55,2.60241,-8132.22,182.43,-6.716,49,SL hit (45570.68)
grid,long,2024-01-12 18:00,2024-01-20 09:00,42819.92,41521.1,0.29741,-426.88,40.6,-3.352,183,grid SL hit (41535.32)
grid,long,2024-01-20 10:00,2024-01-20 11:00,40920.1603,41580.83,0.586171,362.59,24.68,1.512,1,grid TP hit (41533.96)
grid,long,2024-01-20 12:00,2024-01-20 13:00,40995.7098,41633.12,0.585917,348.77,24.7,1.452,1,grid TP hit (41610.65)
grid,long,2024-01-20 14:00,2024-01-20 15:00,40919.8452,41570.11,0.587797,357.48,24.74,1.486,1,grid TP hit (41533.64)
grid,long,2024-01-20 16:00,2024-01-20 17:00,40940.2051,41591.11,0.588319,358.17,24.77,1.487,1,grid TP hit (41554.31)
grid,long,2024-01-20 18:00,2024-01-20 19:00,40982.0774,41632.96,0.588533,358.26,24.81,1.485,1,grid TP hit (41596.81)
grid,long,2024-01-20 20:00,2024-01-20 22:00,41125.0896,41781.53,0.587299,360.38,25.15,1.492,2,grid TP hit (41741.97)
grid,long,2024-01-20 23:00,2024-01-21 02:00,41070.5994,41699.8,0.588897,345.06,25.48,1.427,3,grid TP hit (41686.66)
grid,long,2024-01-21 03:00,2024-01-21 04:00,41055.6077,41673.41,0.589894,339.55,24.89,1.402,1,grid TP hit (41671.44)
grid,long,2024-01-21 05:00,2024-01-21 07:00,41004.043,41648.51,0.591404,355.89,25.25,1.468,2,grid TP hit (41619.10)
grid,long,2024-01-21 08:00,2024-01-21 09:00,41039.0006,41747.53,0.591709,394.23,25.01,1.623,1,grid TP hit (41654.59)
grid,long,2024-01-21 10:00,2024-01-21 13:00,41159.2001,41859.53,0.59088,388.15,25.66,1.596,3,grid TP hit (41776.59)
grid,long,2024-01-21 14:00,2024-01-21 21:00,41160.6875,41785.91,0.591742,343.08,26.89,1.409,7,grid TP hit (41778.10)
grid,long,2024-01-21 22:00,2024-01-22 00:00,41008.8892,41657.43,0.59471,360.3,25.39,1.477,2,grid TP hit (41624.02)
dca,long,2024-01-12 15:00,2024-01-22 02:00,44462.01,41317.98,0.50467,-1666.72,80.02,-7.428,227,DCA SL hit (41349.67)
grid,long,2024-01-22 01:00,2024-01-26 14:00,40742.9195,41588.0,0.599417,447.66,58.89,1.833,109,grid TP hit (41354.06)
grid,long,2024-01-29 01:00,2024-01-29 02:00,41527.8069,42237.56,0.639126,426.29,27.33,1.606,1,grid TP hit (42150.72)
grid,long,2024-01-29 03:00,2024-01-29 15:00,41696.232,42641.75,0.637503,571.51,31.26,2.15,12,grid TP hit (42321.68)
ema,short,2024-01-31 12:00,2024-01-31 15:00,42622.81,43361.1,2.81184,-2202.45,126.5,-1.838,3,SL hit (43007.10)
grid,long,2024-01-29 16:00,2024-01-31 19:00,42552.0,43334.64,0.625963,445.48,44.42,1.672,51,grid TP hit (43190.28)
grid,long,2024-01-31 20:00,2024-01-31 22:00,41903.0623,42656.07,0.631114,447.64,27.59,1.693,2,grid TP hit (42531.61)
ema,short,2024-01-31 23:00,2024-02-01 19:00,42580.0,43218.94,3.11035,-2155.36,168.03,-1.627,20,SL hit (43099.10)
grid,long,2024-02-02 17:00,2024-02-02 19:00,42314.0929,43061.97,0.309976,218.14,13.68,1.663,2,grid TP hit (42948.80)
grid,long,2024-02-02 20:00,2024-02-02 21:00,42308.3602,42995.17,0.310503,199.74,13.52,1.52,1,grid TP hit (42942.99)
grid,long,2024-02-02 22:00,2024-02-02 23:00,42554.5511,43200.0,0.309145,186.02,13.52,1.414,1,grid TP hit (43192.87)
grid,long,2024-02-03 00:00,2024-02-03 01:00,42580.634,43221.1,0.309361,184.6,13.54,1.401,1,grid TP hit (43219.34)
grid,long,2024-02-03 02:00,2024-02-03 04:00,42540.1603,43191.67,0.310059,188.28,13.73,1.427,2,grid TP hit (43178.26)
grid,long,2024-02-03 05:00,2024-02-03 17:00,42521.2483,43230.01,0.310608,204.71,15.44,1.55,12,grid TP hit (43159.07)
grid,long,2024-02-03 18:00,2024-02-03 19:00,42424.2948,43061.09,0.311769,184.94,13.59,1.398,1,grid TP hit (43060.66)
grid,long,2024-02-03 20:00,2024-02-04 11:00,42419.1727,43060.1,0.312212,184.14,15.96,1.39,15,grid TP hit (43055.46)
grid,long,2024-02-04 12:00,2024-02-04 13:00,42349.5234,42995.52,0.313129,188.65,13.63,1.423,1,grid TP hit (42984.77)
grid,long,2024-02-04 14:00,2024-02-04 15:00,42230.89,42943.21,0.314424,210.3,13.67,1.584,1,grid TP hit (42864.35)
ema,long,2024-02-01 22:00,2024-02-05 00:00,42927.11,42360.96,3.058552,-1981.01,249.41,-1.509,74,SL hit (42445.75)
grid,long,2024-02-04 16:00,2024-02-05 11:00,42269.4626,43194.08,0.314603,274.07,16.82,2.061,19,grid TP hit (42903.50)
grid,long,2024-02-05 12:00,2024-02-06 19:00,42606.5296,43278.78,0.616233,377.26,37.0,1.437,31,grid TP hit (43245.63)
grid,long,2024-02-06 20:00,2024-02-06 21:00,42449.2349,43166.31,0.619343,417.05,27.07,1.586,1,grid TP hit (43085.97)
grid,long,2024-02-06 22:00,2024-02-07 16:00,42551.9803,43240.71,0.618766,393.39,32.78,1.494,18,grid TP hit (43190.26)
grid,long,2024-02-07 17:00,2024-02-07 18:00,42847.4114,43650.96,0.615357,467.27,27.2,1.772,1,grid TP hit (43490.12)
grid,long,2024-02-07 19:00,2024-02-10 18:00,42961.238,47329.37,0.614753,2630.4,54.92,9.96,71,grid TP hit (43605.66)
grid,long,2024-02-10 19:00,2024-02-11 18:00,46818.1237,48282.22,0.569671,798.64,35.41,2.994,23,grid TP hit (47520.40)
grid,long,2024-02-11 19:00,2024-02-11 23:00,47559.74,48299.99,0.562411,387.8,28.52,1.45,4,grid TP hit (48273.14)
grid,long,2024-02-12 00:00,2024-02-12 14:00,47874.94,48798.0,0.559462,484.34,32.08,1.808,14,grid TP hit (48593.06)
grid,long,2024-02-12 15:00,2024-02-14 08:00,49169.033,50758.0,0.545668,825.16,41.89,3.076,41,grid TP hit (49906.57)
grid,long,2024-02-14 09:00,2024-02-15 19:00,50777.8335,52002.01,0.529952,609.48,39.27,2.265,34,grid TP hit (51539.50)
grid,long,2024-02-15 20:00,2024-02-15 23:00,50910.71,51880.0,0.529713,484.93,28.51,1.798,3,grid TP hit (51674.37)
grid,long,2024-02-16 00:00,2024-02-16 01:00,51135.3688,51952.63,0.528282,403.96,27.79,1.495,1,grid TP hit (51902.40)
grid,long,2024-02-16 02:00,2024-02-16 03:00,51385.6277,52280.25,0.526442,443.1,27.87,1.638,1,grid TP hit (52156.41)
grid,long,2024-02-16 04:00,2024-02-16 10:00,51340.1602,52300.0,0.527719,476.86,29.67,1.76,6,grid TP hit (52110.26)
grid,long,2024-02-16 11:00,2024-02-16 12:00,51430.6521,52383.44,0.527665,474.77,27.99,1.749,1,grid TP hit (52202.11)
grid,long,2024-02-16 13:00,2024-02-20 13:00,51677.04,52840.13,0.526015,550.65,61.15,2.026,96,grid TP hit (52452.20)
grid,long,2024-02-20 14:00,2024-02-20 19:00,51268.0089,52101.11,0.531233,413.16,29.41,1.517,5,grid TP hit (52037.03)
grid,long,2024-02-20 20:00,2024-02-20 21:00,51210.7706,52024.0,0.53258,405.06,28.05,1.485,1,grid TP hit (51978.93)
grid,long,2024-02-20 22:00,2024-02-20 23:00,51386.1202,52258.82,0.531498,435.72,28.12,1.595,1,grid TP hit (52156.91)
ema,long,2024-02-26 15:00,2024-02-26 19:00,52842.32,54487.11,2.329051,3697.55,133.25,3.004,4,TP hit (53729.27)
grid,long,2024-02-21 00:00,2024-03-01 00:00,51391.587,61501.11,0.532236,5259.54,121.11,19.229,216,grid TP hit (52162.46)
grid,long,2024-03-01 01:00,2024-03-01 04:00,60296.1347,61524.09,0.468241,545.09,29.89,1.931,3,grid TP hit (61200.58)
grid,long,2024-03-01 05:00,2024-03-01 06:00,60392.3299,61568.18,0.468351,521.51,29.2,1.844,1,grid TP hit (61298.21)
grid,long,2024-03-01 07:00,2024-03-01 08:00,60512.49,61908.62,0.468236,624.37,29.35,2.204,1,grid TP hit (61420.18)
grid,long,2024-03-01 09:00,2024-03-01 12:00,61197.2127,62230.0,0.463971,449.23,29.96,1.582,3,grid TP hit (62115.17)
grid,long,2024-03-01 13:00,2024-03-01 20:00,61521.1103,62861.11,0.462213,587.77,31.6,2.067,7,grid TP hit (62443.93)
grid,long,2024-03-01 21:00,2024-03-03 16:00,61582.6629,62845.15,0.462659,539.4,44.7,1.893,43,grid TP hit (62506.40)
grid,long,2024-03-03 17:00,2024-03-03 18:00,61631.4598,62811.1,0.463122,516.86,29.45,1.811,1,grid TP hit (62555.93)
ema,short,2024-03-05 22:00,2024-03-06 05:00,63397.99,66406.8,2.029217,-6252.07,146.54,-4.86,7,SL hit (65788.15)
grid,long,2024-03-03 19:00,2024-03-06 12:00,61789.05,65929.5,0.462731,1860.62,55.3,6.508,65,grid TP hit (62715.89)
grid,long,2024-03-06 13:00,2024-03-06 15:00,65332.5678,66481.12,0.238449,257.62,16.25,1.654,2,grid TP hit (66312.56)
grid,long,2024-03-06 16:00,2024-03-06 17:00,66079.71,67324.84,0.236119,277.9,16.1,1.781,1,grid TP hit (67070.91)
grid,long,2024-03-06 18:00,2024-03-07 15:00,66077.9173,67260.01,0.236522,259.51,20.08,1.66,21,grid TP hit (67069.09)
grid,long,2024-03-07 16:00,2024-03-07 17:00,66294.4597,67592.92,0.236118,290.43,16.16,1.855,1,grid TP hit (67288.88)
grid,long,2024-03-07 18:00,2024-03-08 11:00,66587.1919,67741.21,0.235492,252.42,19.34,1.61,17,grid TP hit (67586.00)
grid,long,2024-03-08 12:00,2024-03-08 13:00,66443.3917,67770.96,0.236358,297.56,16.22,1.895,1,grid TP hit (67440.04)
grid,long,2024-03-09 11:00,2024-03-09 12:00,67275.4901,68475.18,0.233854,264.34,16.21,1.68,1,grid TP hit (68284.62)
grid,long,2024-03-09 13:00,2024-03-09 20:00,67320.3865,68333.24,0.234067,219.68,17.39,1.394,7,grid TP hit (68330.19)
grid,long,2024-03-09 21:00,2024-03-09 22:00,67350.488,68364.99,0.234265,221.45,16.22,1.404,1,grid TP hit (68360.75)
grid,long,2024-03-09 23:00,2024-03-10 00:00,67288.5709,68343.12,0.234787,231.35,16.25,1.464,1,grid TP hit (68297.90)
grid,long,2024-03-10 01:00,2024-03-10 03:00,67905.4567,69136.79,0.232971,270.36,16.51,1.709,2,grid TP hit (68924.04)
grid,long,2024-03-10 04:00,2024-03-10 16:00,68362.7529,69426.42,0.231785,228.04,18.51,1.439,12,grid TP hit (69388.19)
grid,long,2024-03-10 17:00,2024-03-10 19:00,68372.3271,69400.19,0.232063,222.02,16.51,1.399,2,grid TP hit (69397.91)
ema,long,2024-03-06 08:00,2024-03-11 07:00,66941.23,71019.99,1.87415,7313.12,331.09,5.829,119,TP hit (70922.63)
grid,long,2024-03-10 20:00,2024-03-12 07:00,68270.35,72121.1,0.232712,871.99,24.13,5.489,35,grid TP hit (69294.41)
grid,long,2024-03-12 08:00,2024-03-12 09:00,70602.1602,71936.0,0.414294,522.43,30.18,1.786,1,grid TP hit (71661.19)
grid,long,2024-03-12 10:00,2024-03-12 11:00,70786.04,72023.82,0.413914,482.15,30.18,1.646,1,grid TP hit (71847.83)
grid,long,2024-03-12 12:00,2024-03-12 13:00,71110.2921,72293.8,0.412663,458.18,30.21,1.561,1,grid TP hit (72176.95)
grid,long,2024-03-12 14:00,2024-03-12 15:00,70591.7881,71703.41,0.416302,432.55,30.22,1.472,1,grid TP hit (71650.66)
grid,long,2024-03-12 16:00,2024-03-12 17:00,69449.7594,71092.55,0.423728,665.6,30.5,2.262,1,grid TP hit (70491.51)
grid,long,2024-03-13 05:00,2024-03-13 06:00,71070.1041,72708.0,0.414963,649.12,30.55,2.201,1,grid TP hit (72136.16)
grid,long,2024-03-13 07:00,2024-03-13 08:00,71762.3326,73433.5,0.411823,657.61,30.62,2.225,1,grid TP hit (72838.77)
grid,long,2024-03-13 09:00,2024-03-13 19:00,72206.9222,73349.24,0.410157,434.68,33.85,1.468,10,grid TP hit (73290.03)
grid,long,2024-03-13 20:00,2024-03-13 21:00,71992.3991,73240.2,0.411942,483.47,30.55,1.63,1,grid TP hit (73072.29)
grid,long,2024-03-13 22:00,2024-03-13 23:00,71857.5525,73072.41,0.413347,471.58,30.58,1.588,1,grid TP hit (72935.42)
grid,long,2024-03-14 00:00,2024-03-14 01:00,71750.1285,72928.31,0.414582,457.84,30.61,1.539,1,grid TP hit (72826.38)
grid,long,2024-03-14 02:00,2024-03-14 03:00,71917.5391,73267.08,0.414212,528.27,30.73,1.773,1,grid TP hit (72996.30)
grid,long,2024-03-14 04:00,2024-03-14 05:00,71866.6638,73143.98,0.415199,499.59,30.75,1.674,1,grid TP hit (72944.66)
ema,short,2024-03-14 18:00,2024-03-14 22:00,70098.5,71539.2,1.918324,-2907.83,144.1,-2.162,4,SL hit (71361.35)
grid,long,2024-03-14 06:00,2024-03-16 04:00,72473.6898,69011.01,0.412369,-1472.72,44.82,-4.928,46,grid SL hit (70299.48)
grid,long,2024-03-16 05:00,2024-03-16 06:00,67950.1364,69186.91,0.433133,505.35,30.34,1.717,1,grid TP hit (68969.39)
grid,long,2024-03-16 07:00,2024-03-19 01:00,68390.9633,65851.61,0.431037,-1146.36,51.8,-3.889,66,grid SL hit (66339.23)
grid,long,2024-03-19 02:00,2024-03-19 03:00,64887.7418,65876.01,0.452496,417.01,30.18,1.42,1,grid TP hit (65861.06)
grid,long,2024-03-19 04:00,2024-03-20 18:00,64361.0623,65414.93,0.456801,437.33,44.08,1.488,38,grid TP hit (65326.48)
grid,long,2024-03-20 19:00,2024-03-20 20:00,64797.6931,67057.56,0.454352,995.93,30.85,3.383,1,grid TP hit (65769.66)
grid,long,2024-03-20 21:00,2024-03-20 22:00,66661.0078,67681.94,0.443102,422.01,30.36,1.429,1,grid TP hit (67660.92)
grid,long,2024-03-20 23:00,2024-03-22 10:00,66822.9024,64656.37,0.442616,-1000.08,41.14,-3.381,35,grid SL hit (64818.22)
grid,long,2024-03-22 11:00,2024-03-22 12:00,63270.3915,64260.51,0.465841,430.93,30.31,1.462,1,grid TP hit (64219.45)
grid,long,2024-03-23 06:00,2024-03-23 07:00,63203.51,64575.41,0.466969,610.1,30.53,2.067,1,grid TP hit (64151.56)
grid,long,2024-03-23 08:00,2024-03-23 11:00,63554.1602,64629.62,0.465306,469.22,31.2,1.587,3,grid TP hit (64507.47)
grid,long,2024-03-23 12:00,2024-03-23 14:00,63727.4709,65248.0,0.46473,675.56,31.08,2.281,2,grid TP hit (64683.38)
grid,long,2024-03-23 15:00,2024-03-23 16:00,64127.4892,65661.34,0.462839,679.15,30.77,2.288,1,grid TP hit (65089.40)
grid,long,2024-03-23 17:00,2024-03-24 12:00,64667.9095,65646.77,0.459975,412.88,37.37,1.388,19,grid TP hit (65637.93)
grid,long,2024-03-24 13:00,2024-03-24 14:00,64377.3443,65649.99,0.462646,558.03,30.75,1.874,1,grid TP hit (65343.00)
grid,long,2024-03-24 15:00,2024-03-24 18:00,64688.2596,65846.01,0.461239,502.49,31.51,1.684,3,grid TP hit (65658.58)
grid,long,2024-03-24 19:00,2024-03-24 20:00,64855.3747,66161.86,0.46078,571.13,30.87,1.911,1,grid TP hit (65828.21)
grid,long,2024-03-24 21:00,2024-03-24 22:00,65532.0598,66951.26,0.456847,617.39,30.97,2.062,1,grid TP hit (66515.04)
grid,long,2024-03-24 23:00,2024-03-25 03:00,66201.8402,67350.0,0.453113,488.2,32.04,1.628,4,grid TP hit (67194.87)
grid,long,2024-03-25 04:00,2024-03-26 21:00,66493.4002,70000.68,0.451815,1536.81,47.84,5.115,41,grid TP hit (67490.80)
grid,long,2024-03-26 22:00,2024-03-27 00:00,69195.4817,70619.99,0.436349,590.0,31.59,1.954,2,grid TP hit (70233.41)
grid,long,2024-03-27 01:00,2024-03-27 02:00,69271.8389,70575.94,0.436676,538.27,31.2,1.779,1,grid TP hit (70310.92)
grid,long,2024-03-27 03:00,2024-03-27 05:00,69332.1702,70475.07,0.437029,467.91,31.57,1.544,2,grid TP hit (70372.15)
grid,long,2024-03-27 06:00,2024-03-28 06:00,69255.3402,70363.74,0.438146,445.56,40.08,1.468,24,grid TP hit (70294.17)
grid,long,2024-03-28 07:00,2024-03-28 08:00,69343.0446,70578.1,0.438191,509.88,31.31,1.678,1,grid TP hit (70383.19)
grid,long,2024-03-28 09:00,2024-03-28 10:00,69507.51,70800.0,0.437844,534.52,31.39,1.756,1,grid TP hit (70550.12)
grid,long,2024-03-28 11:00,2024-03-28 12:00,69587.4723,70839.16,0.438065,516.9,31.42,1.696,1,grid TP hit (70631.28)
grid,long,2024-03-28 13:00,2024-03-28 14:00,69814.8103,71537.97,0.437335,721.92,31.68,2.364,1,grid TP hit (70862.03)
ema,short,2024-04-01 08:00,2024-04-02 02:00,69388.64,66996.0,1.984358,4585.0,162.86,3.33,18,TP hit (68160.94)
grid,long,2024-03-28 15:00,2024-04-03 23:00,70221.0342,65963.28,0.43579,-1938.85,83.36,-6.336,152,grid SL hit (68114.40)
grid,long,2024-04-04 00:00,2024-04-04 09:00,65293.68,66273.37,0.472471,428.04,34.83,1.388,9,grid TP hit (66273.09)
grid,long,2024-04-04 10:00,2024-04-04 11:00,65284.4407,66353.67,0.473147,474.11,31.79,1.535,1,grid TP hit (66263.71)
grid,long,2024-04-04 12:00,2024-04-04 13:00,65708.365,67242.15,0.470769,690.01,32.05,2.231,1,grid TP hit (66693.99)
grid,long,2024-04-04 14:00,2024-04-04 16:00,66676.5905,67807.64,0.464921,493.54,32.31,1.592,2,grid TP hit (67676.74)
ema,long,2024-04-04 17:00,2024-04-04 20:00,68849.18,67931.26,2.254609,-2228.45,158.9,-1.436,3,SL hit (68004.10)
grid,long,2024-04-05 04:00,2024-04-05 14:00,66633.2701,68139.39,0.46234,660.9,35.44,2.145,10,grid TP hit (67632.77)
grid,long,2024-04-05 15:00,2024-04-06 17:00,67167.7607,68287.3,0.459599,472.95,41.58,1.532,26,grid TP hit (68175.28)
grid,long,2024-04-06 18:00,2024-04-06 20:00,67282.6708,68390.0,0.459471,476.58,32.21,1.542,2,grid TP hit (68291.91)
grid,long,2024-04-06 21:00,2024-04-09 06:00,67275.1552,70765.69,0.460185,1550.52,55.77,5.008,57,grid TP hit (68284.28)
ema,short,2024-04-09 17:00,2024-04-10 19:00,68823.99,70083.99,2.033939,-2751.64,188.87,-1.966,26,SL hit (69829.55)
grid,long,2024-04-09 07:00,2024-04-11 12:00,69328.2302,70858.83,0.448749,633.99,52.86,2.038,53,grid TP hit (70368.15)
grid,long,2024-04-11 13:00,2024-04-11 19:00,69229.74,70459.67,0.245768,283.66,18.62,1.667,6,grid TP hit (70268.19)
grid,long,2024-04-11 20:00,2024-04-12 02:00,69442.1257,70635.93,0.2454,274.33,18.63,1.61,6,grid TP hit (70483.76)
grid,long,2024-04-12 03:00,2024-04-12 04:00,69912.611,71115.99,0.244117,276.19,17.58,1.618,1,grid TP hit (70961.30)
ema,long,2024-04-11 00:00,2024-04-12 17:00,70520.01,68140.02,1.96452,-4878.0,202.47,-3.521,41,SL hit (69617.91)
grid,long,2024-04-12 05:00,2024-04-15 06:00,69891.9752,66463.63,0.244559,-869.52,31.09,-5.087,73,grid SL hit (67795.22)
grid,long,2024-04-15 07:00,2024-04-15 08:00,65269.8824,66287.21,0.4653,442.13,31.23,1.456,1,grid TP hit (66248.93)
grid,long,2024-04-15 09:00,2024-04-15 18:00,65579.7141,63170.87,0.46373,-1149.64,32.59,-3.78,9,grid SL hit (63612.32)
