strategy,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,net_pnl,pnl_pct,reason,regime,duration,rsi_entry_d,rsi_exit_d,rsi_weekly,rsi_monthly,signal_candle_high,signal_candle_low,instrument
GFS Advanced,2017-10-10,2017-10-11,7371.82,7262.59,12,-1310.73,210.55,-1521.28,-1.72,Stop Loss (candle low),bull,1,36.9,34.7,71.1,86.6,7368.13,7318.42,Maruti
GFS Advanced,2018-08-03,2018-08-09,8575.01,8488.53,10,-864.85,204.99,-1069.84,-1.25,Price < 50 EMA,bull,6,44.4,43.9,61.0,74.9,8570.73,8492.19,Maruti
GFS Advanced,2022-08-23,2022-09-12,8506.41,8663.51,10,1570.99,205.99,1365.0,1.6,RSI Target 60,bull,20,42.7,64.2,78.1,64.4,8502.16,8310.62,Maruti
GFS Advanced,2022-10-10,2022-10-11,8622.45,8427.22,10,-1952.3,204.92,-2157.22,-2.5,Price < 50 EMA,bull,1,38.4,34.3,60.4,67.6,8618.14,8401.84,Maruti
GFS Advanced,2023-10-05,2023-10-25,10070.93,10372.26,8,2410.64,196.87,2213.77,2.75,RSI Target 60,bull,20,41.1,71.1,74.5,66.7,10065.9,9902.23,Maruti
GFS Advanced,2024-05-14,2024-05-16,12589.95,12242.02,7,-2435.52,208.65,-2644.17,-3.0,Stop Loss (candle low),bull,2,43.6,37.2,79.6,84.4,12583.66,12392.62,Maruti
GFS Advanced,2024-06-05,2024-06-19,12368.45,11991.7,7,-2637.27,204.99,-2842.26,-3.28,Price < 50 EMA,bull,14,44.5,37.9,67.7,83.2,12362.27,11877.09,Maruti
GFS Basic,2006-03-31,2006-04-12,4.33,4.14,21962,-4067.07,222.22,-4289.29,-4.52,RSI Target 60,bear,12,37.3,60.3,65.1,85.2,4.32,4.03,Bajaj Finance
GFS Basic,2006-04-18,2006-04-26,4.03,3.87,22556,-3724.8,213.52,-3938.32,-4.33,Stop Loss (candle low),bear,8,35.1,38.0,63.2,85.2,4.03,3.88,Bajaj Finance
GFS Basic,2009-10-28,2009-11-17,2.44,2.65,35708,7393.9,216.73,7177.17,8.23,RSI Target 60,bull,20,43.4,69.6,63.6,71.8,2.44,2.22,Bajaj Finance
GFS Basic,2010-06-04,2010-06-08,4.22,4.04,22275,-4082.8,219.98,-4302.79,-4.58,Stop Loss (candle low),bull,4,42.6,43.5,83.3,93.4,4.22,4.06,Bajaj Finance
GFS Basic,2010-10-29,2010-11-08,7.06,7.22,12736,2087.48,217.3,1870.18,2.08,RSI Target 60,bull,10,42.7,69.8,86.8,95.4,7.06,6.6,Bajaj Finance
GFS Basic,2011-04-27,2011-04-29,6.35,6.24,14435,-1547.85,217.48,-1765.33,-1.93,Stop Loss (candle low),sideways,2,40.9,35.8,60.2,75.2,6.35,6.27,Bajaj Finance
GFS Basic,2012-05-10,2012-05-29,7.93,7.65,11348,-3247.19,211.98,-3459.16,-3.84,Stop Loss (candle low),bull,19,42.6,44.2,58.0,67.7,7.93,7.65,Bajaj Finance
GFS Basic,2012-09-04,2012-09-17,9.9,10.3,8763,3564.36,211.74,3352.62,3.87,RSI Target 60,bull,13,36.9,61.7,79.7,77.3,9.89,9.58,Bajaj Finance
GFS Basic,2012-12-12,2012-12-18,12.07,11.83,7449,-1751.28,213.31,-1964.6,-2.19,Stop Loss (candle low),bull,6,38.9,15.1,73.1,89.3,12.06,11.86,Bajaj Finance
GFS Basic,2013-06-07,2013-06-11,14.31,14.15,6153,-967.54,209.97,-1177.51,-1.34,RSI Target 60,bull,4,37.9,62.9,63.8,80.9,14.3,13.69,Bajaj Finance
GFS Basic,2013-07-01,2013-07-11,13.69,13.87,6348,1105.87,209.63,896.24,1.03,RSI Target 60,bull,10,41.1,60.2,67.6,73.8,13.69,13.13,Bajaj Finance
GFS Basic,2013-07-22,2013-07-24,13.17,12.56,6665,-4031.83,206.2,-4238.02,-4.83,Stop Loss (candle low),bull,2,40.2,37.3,62.7,73.8,13.16,12.6,Bajaj Finance
GFS Basic,2014-01-30,2014-02-04,14.45,14.17,5795,-1608.45,199.75,-1808.2,-2.16,Stop Loss (candle low),bull,5,38.9,39.2,78.0,56.7,14.44,14.21,Bajaj Finance
GFS Basic,2014-05-16,2014-05-22,17.24,19.55,4758,11005.17,209.01,10796.17,13.16,RSI Target 60,bull,6,43.0,65.4,71.2,66.5,17.23,16.74,Bajaj Finance
GFS Basic,2014-12-05,2014-12-09,31.08,31.35,2969,806.6,221.2,585.4,0.63,RSI Target 60,bull,4,44.1,73.9,74.7,96.9,31.06,29.89,Bajaj Finance
GFS Basic,2015-03-17,2015-03-23,39.76,38.5,2335,-2951.87,218.59,-3170.46,-3.41,Stop Loss (candle low),bull,6,44.6,14.7,71.0,97.6,39.74,38.68,Bajaj Finance
GFS Basic,2015-07-13,2015-07-29,49.78,52.62,1804,5138.23,220.2,4918.03,5.48,RSI Target 60,bull,16,40.6,78.7,60.1,97.9,49.75,48.76,Bajaj Finance
GFS Basic,2015-09-10,2015-09-14,49.54,49.81,1907,519.01,225.81,293.21,0.31,RSI Target 60,bull,4,39.4,61.9,61.4,86.6,49.52,47.78,Bajaj Finance
GFS Basic,2016-01-19,2016-02-05,55.3,64.8,1714,16294.21,242.83,16051.38,16.94,RSI Target 60,bull,17,39.0,64.7,77.1,84.6,55.27,51.75,Bajaj Finance
GFS Basic,2016-05-05,2016-05-11,69.77,72.59,1577,4462.21,264.44,4197.77,3.82,RSI Target 60,bull,6,44.3,68.3,65.3,82.7,69.73,67.54,Bajaj Finance
GFS Basic,2016-06-23,2016-06-30,75.17,77.58,1516,3660.79,272.34,3388.45,2.97,RSI Target 60,bull,7,39.8,68.2,65.4,87.5,75.13,73.49,Bajaj Finance
GFS Basic,2016-09-28,2016-09-29,108.26,100.7,1082,-8180.11,267.16,-8447.27,-7.21,Stop Loss (candle low),bull,1,42.6,26.7,83.3,90.4,108.21,106.03,Bajaj Finance
GFS Basic,2017-09-28,2017-10-13,180.75,190.12,604,5655.81,263.8,5392.02,4.94,RSI Target 60,bull,15,43.0,62.3,87.6,79.7,180.66,174.34,Bajaj Finance
GFS Basic,2017-10-27,2017-11-10,178.19,169.87,641,-5333.76,263.62,-5597.38,-4.9,Stop Loss (candle low),bull,14,37.1,37.2,51.6,76.5,178.1,170.59,Bajaj Finance
GFS Basic,2018-05-07,2018-05-09,185.33,180.0,588,-3136.82,254.25,-3391.06,-3.11,Stop Loss (candle low),bull,2,39.6,35.0,62.0,81.9,185.24,180.68,Bajaj Finance
GFS Basic,2018-09-07,2018-09-10,268.56,255.06,393,-5307.75,244.37,-5552.13,-5.26,Stop Loss (candle low),bull,3,41.1,34.4,78.5,88.3,268.43,260.61,Bajaj Finance
GFS Basic,2019-01-21,2019-01-28,254.37,239.73,395,-5781.72,232.62,-6014.33,-5.99,Stop Loss (candle low),bull,7,41.3,41.4,76.7,66.3,254.24,246.37,Bajaj Finance
GFS Basic,2019-05-09,2019-05-14,292.03,281.01,324,-3568.33,221.89,-3790.22,-4.01,Stop Loss (candle low),bull,5,44.7,39.8,62.0,74.5,291.88,281.32,Bajaj Finance
GFS Basic,2019-12-11,2019-12-20,396.5,403.98,230,1719.69,219.77,1499.93,1.64,RSI Target 60,bull,9,41.6,71.5,69.8,82.6,396.3,389.17,Bajaj Finance
GFS Basic,2020-01-23,2020-01-24,407.14,409.73,227,587.25,221.32,365.94,0.4,RSI Target 60,bull,1,43.8,73.7,52.5,82.2,406.94,399.03,Bajaj Finance
GFS Basic,2021-07-05,2021-07-07,597.44,606.89,155,1465.21,222.63,1242.58,1.34,RSI Target 60,bull,2,42.4,62.3,64.9,79.8,597.14,588.04,Bajaj Finance
GFS Basic,2021-11-08,2021-11-11,757.15,730.85,124,-3260.95,220.59,-3481.54,-3.71,Stop Loss (candle low),bull,3,42.0,38.7,70.9,81.5,756.77,734.12,Bajaj Finance
GFS Basic,2021-11-23,2021-11-26,704.62,667.54,128,-4746.46,210.84,-4957.3,-5.5,Stop Loss (candle low),bull,3,38.8,28.4,52.2,81.5,704.27,679.02,Bajaj Finance
GFS Basic,2022-08-24,2022-08-25,712.94,693.6,120,-2320.68,203.04,-2523.72,-2.95,Stop Loss (candle low),sideways,1,43.7,41.1,79.8,62.1,712.58,702.74,Bajaj Finance
GFS Basic,2025-05-12,2025-05-21,899.13,914.9,93,1465.95,202.67,1263.28,1.51,RSI Target 60,bull,9,44.2,65.1,63.6,66.1,898.68,877.89,Bajaj Finance
GFS Basic,2025-06-04,2025-06-05,904.4,892.95,93,-1064.73,201.14,-1265.86,-1.51,Stop Loss (candle low),bull,1,42.7,41.5,66.1,65.3,903.95,896.0,Bajaj Finance
GFS Basic,2025-11-06,2025-11-11,1053.33,1004.7,79,-3841.69,196.27,-4037.96,-4.85,Stop Loss (candle low),bull,5,42.2,32.5,74.7,72.4,1052.8,1034.48,Bajaj Finance
GFS Advanced,2009-10-28,2009-11-17,2.44,2.65,38909,8056.72,234.78,7821.94,8.23,RSI Target 60,bull,20,43.4,69.6,63.6,71.8,2.44,2.22,Bajaj Finance
GFS Advanced,2010-06-04,2010-06-08,4.22,4.04,24273,-4449.02,238.34,-4687.36,-4.58,Stop Loss (candle low),bull,4,42.6,43.5,83.3,93.4,4.22,4.06,Bajaj Finance
GFS Advanced,2012-09-04,2012-09-17,9.9,10.3,9900,4026.84,237.23,3789.61,3.87,RSI Target 60,bull,13,36.9,61.7,79.7,77.3,9.89,9.58,Bajaj Finance
GFS Advanced,2012-12-12,2012-12-18,12.07,11.83,8415,-1978.39,238.99,-2217.38,-2.18,Stop Loss (candle low),bull,6,38.9,15.1,73.1,89.3,12.06,11.86,Bajaj Finance
GFS Advanced,2013-06-07,2013-06-11,14.31,14.15,6951,-1093.02,235.22,-1328.24,-1.34,RSI Target 60,bull,4,37.9,62.9,63.8,80.9,14.3,13.69,Bajaj Finance
GFS Advanced,2013-07-01,2013-07-11,13.69,13.87,7172,1249.42,234.85,1014.57,1.03,RSI Target 60,bull,10,41.1,60.2,67.6,73.8,13.69,13.13,Bajaj Finance
GFS Advanced,2014-12-05,2014-12-09,31.08,31.35,3191,866.91,236.59,630.32,0.64,RSI Target 60,bull,4,44.1,73.9,74.7,96.9,31.06,29.89,Bajaj Finance
GFS Advanced,2015-07-15,2015-07-29,50.15,52.62,1989,4913.96,242.1,4671.86,4.68,RSI Target 60,bull,14,39.4,78.7,60.1,97.9,50.13,49.17,Bajaj Finance
GFS Advanced,2016-01-22,2016-02-05,56.64,64.8,1839,15007.04,262.35,14744.69,14.15,RSI Target 60,bull,14,42.3,64.7,77.1,84.6,56.61,55.66,Bajaj Finance
GFS Advanced,2016-05-06,2016-05-11,70.7,72.59,1672,3172.26,281.29,2890.97,2.45,RSI Target 60,bull,5,44.7,68.3,65.3,82.7,70.66,69.01,Bajaj Finance
GFS Advanced,2016-09-28,2016-09-29,108.26,100.7,1117,-8444.71,275.3,-8720.02,-7.21,Stop Loss (candle low),bull,1,42.6,26.7,83.3,90.4,108.21,106.03,Bajaj Finance
GFS Advanced,2017-10-05,2017-10-13,183.73,190.12,613,3918.28,269.66,3648.62,3.24,RSI Target 60,bull,8,43.1,62.3,87.6,79.7,183.64,180.61,Bajaj Finance
GFS Advanced,2017-11-06,2017-11-07,179.77,175.47,646,-2779.23,270.52,-3049.75,-2.63,Stop Loss (candle low),bull,1,40.1,40.1,61.5,76.5,179.68,176.37,Bajaj Finance
GFS Advanced,2018-05-07,2018-05-09,185.33,180.0,611,-3259.51,263.59,-3523.11,-3.11,Stop Loss (candle low),bull,2,39.6,35.0,62.0,81.9,185.24,180.68,Bajaj Finance
GFS Advanced,2018-09-07,2018-09-10,268.56,255.06,409,-5523.85,253.7,-5777.54,-5.26,Stop Loss (candle low),bull,3,41.1,34.4,78.5,88.3,268.43,260.61,Bajaj Finance
GFS Advanced,2019-12-13,2019-12-20,399.85,403.98,261,1077.4,248.36,829.05,0.79,RSI Target 60,bull,7,42.2,71.5,69.8,82.6,399.65,394.75,Bajaj Finance
GFS Advanced,2021-11-08,2021-11-11,757.15,730.85,138,-3629.12,243.76,-3872.88,-3.71,Stop Loss (candle low),bull,3,42.0,38.7,70.9,81.5,756.77,734.12,Bajaj Finance
GFS Advanced,2022-08-24,2022-08-25,712.94,693.6,142,-2746.14,237.45,-2983.59,-2.95,Stop Loss (candle low),sideways,1,43.7,41.1,79.8,62.1,712.58,702.74,Bajaj Finance
GFS Advanced,2025-11-06,2025-11-11,1053.33,1004.7,93,-4522.5,228.33,-4750.83,-4.85,Stop Loss (candle low),bull,5,42.2,32.5,74.7,72.4,1052.8,1034.48,Bajaj Finance
GFS Basic,2011-05-26,2011-06-08,167.97,176.28,565,4699.26,231.09,4468.17,4.71,RSI Target 60,bull,13,44.7,60.3,68.8,79.9,167.88,164.52,Nestle
GFS Basic,2011-06-30,2011-07-04,174.73,187.02,568,6984.66,243.11,6741.56,6.79,RSI Target 60,bull,4,44.5,64.9,72.8,79.4,174.64,169.03,Nestle
GFS Basic,2011-07-22,2011-07-25,182.96,179.01,577,-2274.32,247.56,-2521.88,-2.39,Stop Loss (candle low),bull,3,40.1,46.8,68.9,79.4,182.86,179.4,Nestle
GFS Basic,2011-08-04,2011-08-08,182.75,174.29,565,-4777.06,239.82,-5016.88,-4.86,Stop Loss (candle low),bull,4,44.0,35.0,58.2,80.6,182.65,178.73,Nestle
GFS Basic,2011-09-23,2011-10-07,183.38,177.68,537,-3058.75,230.99,-3289.74,-3.34,Weekly RSI < 50,bull,14,37.6,54.0,46.9,75.3,183.29,176.32,Nestle
GFS Basic,2011-11-24,2011-12-02,178.87,178.04,533,-444.73,226.73,-671.47,-0.7,Weekly RSI < 50,bull,8,36.7,34.5,44.5,70.3,178.78,176.03,Nestle
GFS Basic,2012-05-14,2012-05-30,200.21,189.98,473,-4838.04,220.76,-5058.8,-5.34,Stop Loss (candle low),bull,16,36.0,47.3,56.2,84.5,200.11,191.98,Nestle
GFS Basic,2012-11-21,2012-12-10,198.62,205.37,452,3050.53,218.0,2832.53,3.16,RSI Target 60,bull,19,44.3,72.2,56.8,66.3,198.53,196.54,Nestle
GFS Basic,2013-06-12,2013-06-17,225.39,218.09,410,-2992.73,217.58,-3210.32,-3.47,Stop Loss (candle low),bull,5,37.1,32.9,64.1,64.5,225.28,218.89,Nestle
GFS Basic,2013-08-02,2013-08-06,237.3,220.64,377,-6280.0,207.63,-6487.63,-7.25,Stop Loss (candle low),bull,4,43.6,20.9,66.8,63.4,237.18,224.6,Nestle
GFS Basic,2013-11-27,2013-11-29,240.62,222.72,346,-6193.47,193.93,-6387.39,-7.67,Stop Loss (candle low),bull,2,41.5,22.8,58.2,62.6,240.5,223.2,Nestle
GFS Basic,2014-09-26,2014-09-30,271.31,260.96,285,-2947.65,184.1,-3131.75,-4.05,Stop Loss (candle low),bull,4,42.3,38.3,83.6,59.6,271.17,264.43,Nestle
GFS Basic,2015-02-13,2015-03-03,311.04,310.66,239,-90.51,180.43,-270.94,-0.36,RSI Target 60,bull,18,39.2,63.1,65.1,75.1,310.88,299.0,Nestle
GFS Basic,2015-03-25,2015-03-26,310.91,299.67,238,-2676.14,177.0,-2853.14,-3.86,Stop Loss (candle low),bull,1,35.0,28.6,70.8,75.1,310.76,305.22,Nestle
GFS Basic,2017-04-18,2017-04-19,283.62,280.11,251,-879.89,172.61,-1052.5,-1.48,Stop Loss (candle low),bear,1,41.6,36.5,66.4,60.4,283.48,280.72,Nestle
GFS Basic,2017-05-18,2017-06-05,293.1,300.34,240,1738.87,173.45,1565.42,2.23,RSI Target 60,bull,18,39.7,69.5,57.8,60.2,292.95,289.25,Nestle
GFS Basic,2017-07-27,2017-08-01,307.49,299.84,233,-1780.94,172.7,-1953.63,-2.73,Stop Loss (candle low),bull,5,44.1,39.4,66.8,58.2,307.33,301.16,Nestle
GFS Basic,2017-11-30,2017-12-08,345.56,355.13,202,1932.12,172.45,1759.67,2.52,RSI Target 60,bull,8,42.6,63.5,70.6,68.3,345.39,334.98,Nestle
GFS Basic,2018-01-02,2018-01-09,357.06,350.23,200,-1366.17,172.61,-1538.78,-2.15,Stop Loss (candle low),bull,7,44.3,41.3,69.4,65.3,356.88,353.1,Nestle
GFS Basic,2019-07-23,2019-08-09,535.2,557.97,131,2981.92,174.22,2807.69,4.0,RSI Target 60,bull,17,40.0,76.1,75.0,62.8,534.94,516.93,Nestle
GFS Basic,2019-11-25,2019-12-02,678.99,677.27,107,-183.86,176.59,-360.45,-0.5,RSI Target 60,bull,7,40.6,66.1,71.1,79.7,678.65,658.54,Nestle
GFS Basic,2019-12-13,2019-12-20,672.71,693.93,107,2270.53,177.64,2092.89,2.91,RSI Target 60,bull,7,45.0,60.7,72.1,79.7,672.38,654.36,Nestle
GFS Basic,2020-01-10,2020-01-16,688.11,717.13,108,3133.7,183.72,2949.98,3.97,RSI Target 60,bull,6,44.6,68.3,66.1,79.6,687.77,680.48,Nestle
GFS Basic,2020-03-11,2020-03-12,757.36,726.97,102,-3099.58,183.79,-3283.37,-4.25,Stop Loss (candle low),bull,1,43.8,29.6,68.6,79.7,756.98,736.65,Nestle
GFS Basic,2021-01-14,2021-01-15,862.19,842.64,86,-1680.79,178.36,-1859.16,-2.51,Stop Loss (candle low),bull,1,39.3,33.4,67.6,71.6,861.76,852.8,Nestle
GFS Basic,2021-11-08,2021-11-15,913.46,930.74,79,1364.91,177.11,1187.8,1.65,RSI Target 60,bull,7,43.7,69.5,62.3,66.3,913.0,892.67,Nestle
GFS Basic,2022-08-29,2022-09-05,949.85,924.92,77,-1919.42,175.87,-2095.29,-2.86,Stop Loss (candle low),bull,7,41.4,42.6,69.7,63.0,949.37,926.14,Nestle
GFS Basic,2023-05-29,2023-06-07,1061.91,1085.98,67,1613.09,175.11,1437.98,2.02,RSI Target 60,bull,9,39.2,65.0,82.8,70.1,1061.37,1046.38,Nestle
GFS Basic,2023-07-26,2023-07-27,1112.93,1083.92,65,-1885.95,174.13,-2060.09,-2.85,Stop Loss (candle low),bull,1,42.8,37.7,81.9,70.6,1112.38,1102.21,Nestle
GFS Basic,2024-01-17,2024-01-18,1249.99,1221.81,56,-1578.14,169.25,-1747.39,-2.5,Stop Loss (candle low),bull,1,39.9,31.1,69.9,77.3,1249.37,1233.24,Nestle
GFS Advanced,2011-05-26,2011-06-08,167.97,176.28,565,4699.26,231.09,4468.17,4.71,RSI Target 60,bull,13,44.7,60.3,68.8,79.9,167.88,164.52,Nestle
GFS Advanced,2011-07-22,2011-07-25,182.96,179.01,542,-2136.36,233.47,-2369.84,-2.39,Stop Loss (candle low),bull,3,40.1,46.8,68.9,79.4,182.86,179.4,Nestle
GFS Advanced,2012-05-14,2012-05-16,200.21,194.12,484,-2948.52,227.61,-3176.13,-3.28,Price < 50 EMA,bull,2,36.0,27.4,62.8,84.5,200.11,191.98,Nestle
GFS Advanced,2013-06-13,2013-06-17,223.41,218.09,420,-2234.07,221.53,-2455.6,-2.62,Stop Loss (candle low),bull,4,36.4,32.9,64.1,64.5,223.3,219.32,Nestle
GFS Advanced,2013-08-02,2013-08-06,237.3,220.64,386,-6429.92,212.22,-6642.14,-7.25,Stop Loss (candle low),bull,4,43.6,20.9,66.8,63.4,237.18,224.6,Nestle
GFS Advanced,2014-09-26,2014-09-30,271.31,260.96,314,-3247.58,201.28,-3448.86,-4.05,Stop Loss (candle low),bull,4,42.3,38.3,83.6,59.6,271.17,264.43,Nestle
GFS Advanced,2015-03-25,2015-03-26,310.91,299.67,263,-2957.25,193.98,-3151.23,-3.85,Stop Loss (candle low),bull,1,35.0,28.6,70.8,75.1,310.76,305.22,Nestle
GFS Advanced,2019-07-26,2019-08-02,534.22,521.8,147,-1825.78,187.95,-2013.72,-2.56,Stop Loss (candle low),bull,7,44.4,47.5,57.8,62.8,533.95,524.47,Nestle
GFS Advanced,2020-01-10,2020-01-16,688.11,717.13,112,3249.77,189.96,3059.81,3.97,RSI Target 60,bull,6,44.6,68.3,66.1,79.6,687.77,680.48,Nestle
GFS Advanced,2021-01-14,2021-01-15,862.19,842.64,92,-1798.06,189.74,-1987.79,-2.51,Stop Loss (candle low),bull,1,39.3,33.4,67.6,71.6,861.76,852.8,Nestle
GFS Advanced,2023-05-29,2023-06-07,1061.91,1085.98,73,1757.54,189.42,1568.13,2.02,RSI Target 60,bull,9,39.2,65.0,82.8,70.1,1061.37,1046.38,Nestle
GFS Advanced,2023-07-26,2023-07-27,1112.93,1083.92,71,-2060.04,188.79,-2248.83,-2.85,Stop Loss (candle low),bull,1,42.8,37.7,81.9,70.6,1112.38,1102.21,Nestle
GFS Advanced,2024-01-17,2024-01-18,1249.99,1221.81,62,-1747.22,185.74,-1932.96,-2.49,Stop Loss (candle low),bull,1,39.9,31.1,69.9,77.3,1249.37,1233.24,Nestle
GFS Basic,2006-12-26,2007-01-02,47.73,49.21,1990,2931.8,229.45,2702.35,2.84,RSI Target 60,bull,7,44.0,62.4,70.6,69.1,47.71,45.95,HCL Tech
GFS Basic,2007-02-13,2007-02-19,51.64,53.62,1889,3755.94,235.97,3519.97,3.61,RSI Target 60,bull,6,43.4,61.7,66.6,64.8,51.61,46.56,HCL Tech
GFS Basic,2009-10-21,2009-10-29,55.76,52.8,1809,-5347.33,233.92,-5581.26,-5.53,RSI Target 60,bull,8,41.6,60.1,77.8,69.1,55.73,53.07,HCL Tech
GFS Basic,2010-09-01,2010-09-20,66.92,72.64,1428,8161.5,236.16,7925.34,8.29,RSI Target 60,bull,19,40.8,69.2,67.3,74.3,66.89,64.84,HCL Tech
GFS Basic,2010-11-01,2010-11-12,70.87,69.67,1455,-1752.87,242.67,-1995.54,-1.94,Weekly RSI < 50,bull,11,40.5,35.6,45.8,65.7,70.84,69.24,HCL Tech
GFS Basic,2011-02-14,2011-02-18,85.23,79.53,1187,-6764.98,233.15,-6998.13,-6.92,Stop Loss (candle low),bull,4,36.1,33.7,65.1,74.1,85.19,80.82,HCL Tech
GFS Basic,2011-05-24,2011-06-03,86.35,89.4,1095,3334.96,228.9,3106.06,3.29,RSI Target 60,bull,10,40.7,62.8,73.2,71.4,86.31,84.13,HCL Tech
GFS Basic,2011-06-24,2011-07-07,86.39,88.92,1129,2847.46,235.03,2612.43,2.68,RSI Target 60,bull,13,41.2,69.2,59.2,64.6,86.35,82.56,HCL Tech
GFS Basic,2012-12-24,2012-12-27,114.9,111.89,870,-2621.81,234.75,-2856.56,-2.86,Stop Loss (candle low),bull,3,43.7,49.9,63.8,78.6,114.84,112.25,HCL Tech
GFS Basic,2013-02-07,2013-02-11,120.69,118.34,806,-1890.63,229.53,-2120.16,-2.18,Stop Loss (candle low),bull,4,35.3,31.2,61.7,83.8,120.63,119.44,HCL Tech
GFS Basic,2013-04-05,2013-04-09,137.37,132.88,693,-3116.93,223.65,-3340.59,-3.51,Stop Loss (candle low),bull,4,38.4,30.1,69.6,85.4,137.3,133.19,HCL Tech
GFS Basic,2013-08-22,2013-08-29,163.3,183.1,564,11172.21,231.57,10940.64,11.88,RSI Target 60,bull,7,41.1,72.4,88.0,80.9,163.21,156.84,HCL Tech
GFS Basic,2013-11-01,2013-11-06,202.08,195.23,507,-3470.23,239.4,-3709.63,-3.62,Stop Loss (candle low),bull,5,40.7,37.2,71.8,86.0,201.98,197.58,HCL Tech
GFS Basic,2013-11-26,2013-12-09,192.79,206.11,513,6832.08,242.19,6589.89,6.66,RSI Target 60,bull,13,37.0,60.4,60.6,84.3,192.7,188.19,HCL Tech
GFS Basic,2014-04-01,2014-04-04,259.99,253.99,404,-2424.57,246.23,-2670.8,-2.54,Stop Loss (candle low),bull,3,40.1,44.3,61.9,78.7,259.86,254.37,HCL Tech
GFS Basic,2014-08-19,2014-08-22,283.42,292.83,362,3403.74,246.85,3156.89,3.08,RSI Target 60,bull,3,39.5,67.2,69.8,84.0,283.28,280.14,HCL Tech
GFS Basic,2014-09-17,2014-09-19,300.52,307.29,351,2379.14,252.19,2126.95,2.02,RSI Target 60,bull,2,41.8,61.1,76.1,84.7,300.37,293.94,HCL Tech
GFS Basic,2015-03-30,2015-04-01,365.53,348.37,294,-5044.22,248.91,-5293.14,-4.93,Stop Loss (candle low),bull,2,40.3,32.4,71.7,69.6,365.35,354.17,HCL Tech
GFS Basic,2017-08-10,2017-08-14,349.6,339.04,293,-3093.77,239.75,-3333.52,-3.25,Stop Loss (candle low),bull,4,35.4,28.5,62.4,70.1,349.43,343.26,HCL Tech
GFS Basic,2018-02-21,2018-03-12,375.61,383.09,265,1983.05,238.57,1744.48,1.75,RSI Target 60,bull,19,38.3,68.3,69.7,62.9,375.42,361.06,HCL Tech
GFS Basic,2019-03-15,2019-03-28,413.07,432.23,244,4676.29,244.15,4432.14,4.4,RSI Target 60,bull,13,38.8,60.8,61.8,61.0,412.86,402.66,HCL Tech
GFS Basic,2020-02-26,2020-02-27,474.88,461.52,221,-2952.69,245.48,-3198.17,-3.05,Stop Loss (candle low),bull,1,42.5,34.6,60.7,63.2,474.64,463.49,HCL Tech
GFS Basic,2020-09-02,2020-09-14,569.95,643.99,179,13253.73,255.77,12997.96,12.74,RSI Target 60,bull,12,37.4,79.3,83.2,64.4,569.66,556.69,HCL Tech
GFS Basic,2020-11-04,2020-11-10,685.73,658.96,167,-4470.41,265.18,-4735.58,-4.14,Stop Loss (candle low),bull,6,38.1,32.5,74.6,72.0,685.39,659.7,HCL Tech
GFS Basic,2021-02-08,2021-02-18,788.81,774.7,139,-1960.9,256.95,-2217.85,-2.02,RSI Target 60,bull,10,44.7,63.3,67.3,73.0,788.41,769.18,HCL Tech
GFS Basic,2021-02-25,2021-02-26,763.98,743.12,141,-2941.88,251.66,-3193.54,-2.96,Stop Loss (candle low),bull,1,43.5,32.6,63.4,73.0,763.6,753.5,HCL Tech
GFS Basic,2021-10-13,2021-10-18,1064.12,1021.73,98,-4154.03,242.76,-4396.79,-4.22,Stop Loss (candle low),bull,5,40.6,37.0,72.7,85.0,1063.59,1040.18,HCL Tech
GFS Basic,2023-07-21,2023-08-01,1043.1,1040.78,96,-222.97,237.62,-460.6,-0.46,RSI Target 60,bull,11,36.1,61.5,63.3,59.6,1042.58,1001.01,HCL Tech
GFS Basic,2023-10-13,2023-10-20,1158.95,1161.57,86,225.15,237.05,-11.9,-0.01,RSI Target 60,bull,7,43.8,62.8,66.9,72.4,1158.37,1104.82,HCL Tech
GFS Basic,2024-01-05,2024-01-10,1329.25,1377.07,75,3586.21,240.58,3345.62,3.36,RSI Target 60,bull,5,38.5,61.0,79.1,78.0,1328.59,1312.28,HCL Tech
GFS Basic,2024-09-20,2024-09-27,1679.01,1717.51,61,2348.23,245.36,2102.87,2.05,RSI Target 60,bull,7,40.3,63.2,82.0,72.6,1678.17,1634.88,HCL Tech
GFS Basic,2024-10-03,2024-10-09,1720.08,1718.74,61,-81.72,248.41,-330.12,-0.31,RSI Target 60,bull,6,44.0,62.5,77.3,76.7,1719.22,1681.04,HCL Tech
GFS Basic,2025-01-08,2025-01-10,1854.98,1907.24,56,2926.18,249.2,2676.98,2.58,RSI Target 60,bull,2,44.9,64.5,67.1,75.4,1854.06,1811.12,HCL Tech
GFS Advanced,2006-12-26,2007-01-02,47.73,49.21,1990,2931.8,229.45,2702.35,2.84,RSI Target 60,bull,7,44.0,62.4,70.6,69.1,47.71,45.95,HCL Tech
GFS Advanced,2007-02-13,2007-02-19,51.64,53.62,1889,3755.94,235.97,3519.97,3.61,RSI Target 60,bull,6,43.4,61.7,66.6,64.8,51.61,46.56,HCL Tech
GFS Advanced,2009-10-23,2009-10-27,57.13,54.43,1766,-4757.01,234.59,-4991.6,-4.95,Stop Loss (candle low),bull,4,43.5,52.2,77.8,69.1,57.1,54.63,HCL Tech
