strategy,instrument,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,pnl,pnl_pct,cost_stt,cost_txn,cost_dp,cost_stamp,cost_gst,reason,regime,duration
MACD Trend,Kotak Bank,2008-01-02,2008-01-07,68.83,65.83,1284,-3843.43,207.73,-4051.16,-4.58,172.9,5.14,15.34,13.26,0.9243,TrailingStop,bull,5
MACD Trend,Kotak Bank,2008-09-02,2008-09-04,32.11,31.36,2632,-1982.8,201.1,-2183.9,-2.58,167.06,4.96,15.34,12.68,0.8931,TrailingStop,bear,2
MACD Trend,Kotak Bank,2009-05-05,2009-05-06,22.42,21.06,3677,-5004.75,193.35,-5198.1,-6.31,159.88,4.75,15.34,12.37,0.8547,StopLoss,sideways,1
MACD Trend,Kotak Bank,2009-07-17,2009-07-22,31.71,31.45,2444,-644.09,186.88,-830.97,-1.07,154.35,4.58,15.34,11.62,0.8252,TrailingStop,bull,5
MACD Trend,Kotak Bank,2009-09-15,2009-09-18,37.05,35.08,2070,-4095.69,181.54,-4277.23,-5.58,149.31,4.43,15.34,11.51,0.7982,TrailingStop,bull,3
MACD Trend,Kotak Bank,2009-09-29,2009-10-07,37.45,37.14,1939,-603.83,176.09,-779.92,-1.07,144.64,4.3,15.34,10.89,0.7733,Signal,bull,8
MACD Trend,Kotak Bank,2009-11-10,2009-11-19,39.07,39.02,1840,-85.47,175.0,-260.47,-0.36,143.69,4.27,15.34,10.78,0.7682,TrailingStop,bull,9
MACD Trend,Kotak Bank,2009-12-02,2009-12-04,40.39,39.29,1774,-1958.83,172.54,-2131.37,-2.97,141.35,4.2,15.34,10.75,0.7557,Signal,bull,2
MACD Trend,Kotak Bank,2009-12-24,2010-01-14,39.79,40.7,1750,1593.43,171.71,1421.72,2.04,140.85,4.18,15.34,10.44,0.753,Signal,bull,21
MACD Trend,Kotak Bank,2010-01-18,2010-01-22,42.09,40.39,1686,-2870.48,170.07,-3040.55,-4.28,139.07,4.13,15.34,10.65,0.7435,TrailingStop,bull,4
MACD Trend,Kotak Bank,2010-05-10,2010-05-21,37.6,36.35,1811,-2260.73,164.31,-2425.04,-3.56,133.93,3.98,15.34,10.21,0.716,TrailingStop,sideways,11
MACD Trend,Kotak Bank,2010-05-31,2010-06-08,37.48,36.53,1755,-1681.54,159.78,-1841.32,-2.8,129.89,3.86,15.34,9.87,0.6944,Signal,bear,8
MACD Trend,Kotak Bank,2010-09-13,2010-09-14,44.99,45.13,1423,200.94,157.81,43.13,0.07,128.24,3.81,15.34,9.6,0.6856,TrailingStop,bull,1
MACD Trend,Kotak Bank,2010-10-01,2010-10-12,49.13,49.72,1304,767.31,158.5,608.81,0.95,128.9,3.83,15.34,9.61,0.6891,Signal,bull,11
MACD Trend,Kotak Bank,2011-03-23,2011-04-07,42.81,44.04,1510,1853.31,160.91,1692.4,2.62,131.15,3.9,15.34,9.7,0.7011,Signal,sideways,15
MACD Trend,Kotak Bank,2011-04-25,2011-04-27,46.47,45.27,1426,-1708.34,160.82,-1869.16,-2.82,130.82,3.89,15.34,9.94,0.6994,Signal,sideways,2
MACD Trend,Kotak Bank,2011-06-27,2011-07-21,45.12,46.83,1429,2451.83,161.15,2290.68,3.55,131.4,3.9,15.34,9.67,0.7025,TrailingStop,sideways,24
MACD Trend,Kotak Bank,2011-09-29,2011-09-30,47.19,45.49,1413,-2401.49,161.01,-2562.5,-3.84,130.94,3.89,15.34,10.0,0.7,Signal,bull,1
MACD Trend,Kotak Bank,2011-12-02,2011-12-19,49.11,46.13,1308,-3899.6,154.04,-4053.64,-6.31,124.58,3.7,15.34,9.64,0.666,StopLoss,bull,17
MACD Trend,Kotak Bank,2012-04-03,2012-04-25,55.41,55.47,1090,59.09,149.61,-90.52,-0.15,120.86,3.59,15.34,9.06,0.6461,TrailingStop,bull,22
MACD Trend,Kotak Bank,2012-06-29,2012-07-16,58.67,58.91,1028,254.52,149.61,104.91,0.17,120.87,3.59,15.34,9.05,0.6462,Signal,bull,17
MACD Trend,Kotak Bank,2012-11-15,2012-11-20,63.18,61.58,956,-1528.04,147.96,-1676.0,-2.78,119.26,3.54,15.34,9.06,0.6376,Signal,bull,5
MACD Trend,Kotak Bank,2012-11-21,2012-11-23,62.39,61.84,942,-520.58,145.4,-665.98,-1.13,117.03,3.48,15.34,8.82,0.6256,Signal,bull,2
MACD Trend,Kotak Bank,2012-11-26,2012-12-14,62.2,65.84,935,3405.42,148.1,3257.32,5.6,119.72,3.56,15.34,8.72,0.64,Signal,bull,18
MACD Trend,Kotak Bank,2013-01-24,2013-02-13,64.75,66.14,946,1316.13,152.81,1163.32,1.9,123.82,3.68,15.34,9.19,0.6619,Signal,bull,20
MACD Trend,Kotak Bank,2013-03-11,2013-03-13,66.32,64.42,940,-1780.07,152.02,-1932.09,-3.1,122.9,3.65,15.34,9.35,0.657,Signal,bull,2
MACD Trend,Kotak Bank,2013-11-26,2013-12-13,74.02,75.2,818,965.42,150.89,814.53,1.35,122.06,3.63,15.34,9.08,0.6526,Signal,bull,17
MACD Trend,Kotak Bank,2014-04-11,2014-04-16,79.96,77.75,766,-1686.44,149.69,-1836.13,-3.0,120.81,3.59,15.34,9.19,0.6458,Signal,bull,5
MACD Trend,Kotak Bank,2014-04-23,2014-04-29,81.62,80.01,730,-1174.14,146.52,-1320.66,-2.22,117.99,3.5,15.34,8.94,0.6308,Signal,bull,6
MACD Trend,Kotak Bank,2014-05-12,2014-05-21,84.43,87.69,690,2249.26,147.12,2102.14,3.61,118.76,3.53,15.34,8.74,0.6349,TrailingStop,bull,9
MACD Trend,Kotak Bank,2014-06-11,2014-06-23,92.15,89.62,654,-1657.7,147.54,-1805.24,-3.0,118.88,3.53,15.34,9.04,0.6355,TrailingStop,bull,12
MACD Trend,Kotak Bank,2014-07-17,2014-08-06,90.88,92.51,644,1050.3,146.48,903.82,1.54,118.1,3.51,15.34,8.78,0.6314,Signal,bull,20
MACD Trend,Kotak Bank,2014-08-12,2014-09-11,95.83,105.67,620,6102.39,153.68,5948.71,10.01,124.93,3.71,15.34,8.91,0.6679,Signal,bull,30
MACD Trend,Kotak Bank,2014-10-22,2014-11-17,105.59,105.21,616,-236.19,159.63,-395.82,-0.61,129.85,3.86,15.34,9.76,0.6942,TrailingStop,bull,26
MACD Trend,Kotak Bank,2014-11-21,2014-11-24,119.12,116.72,543,-1302.86,157.72,-1460.58,-2.26,128.06,3.8,15.34,9.7,0.6846,TrailingStop,bull,3
MACD Trend,Kotak Bank,2015-01-08,2015-01-27,133.17,137.77,475,2185.18,158.17,2027.01,3.2,128.7,3.82,15.34,9.49,0.688,Signal,bull,19
MACD Trend,Kotak Bank,2015-02-24,2015-03-10,134.13,134.53,486,195.63,160.39,35.24,0.05,130.57,3.88,15.34,9.78,0.698,TrailingStop,bull,14
MACD Trend,Kotak Bank,2015-04-06,2015-04-20,138.83,136.15,470,-1257.84,159.03,-1416.87,-2.17,129.24,3.84,15.34,9.79,0.6909,TrailingStop,bull,14
MACD Trend,Kotak Bank,2015-06-22,2015-07-24,134.98,143.93,473,4233.99,161.6,4072.39,6.38,131.92,3.92,15.34,9.58,0.7053,Signal,bull,32
MACD Trend,Kotak Bank,2015-08-17,2015-08-18,143.1,140.04,474,-1451.65,164.56,-1616.21,-2.38,134.21,3.99,15.34,10.17,0.7175,Signal,bull,1
MACD Trend,Kotak Bank,2015-11-17,2015-12-03,134.62,134.02,492,-295.82,162.21,-458.03,-0.69,132.17,3.93,15.34,9.94,0.7066,Signal,sideways,16
MACD Trend,Kotak Bank,2015-12-16,2016-01-06,138.07,139.74,477,796.27,162.51,633.76,0.96,132.52,3.94,15.34,9.88,0.7084,Signal,sideways,21
MACD Trend,Kotak Bank,2016-04-13,2016-04-25,137.64,135.14,482,-1205.5,161.51,-1367.01,-2.06,131.48,3.91,15.34,9.95,0.7029,Signal,sideways,12
MACD Trend,Kotak Bank,2016-04-26,2016-05-16,139.33,142.65,467,1548.81,161.53,1387.28,2.13,131.69,3.91,15.34,9.76,0.704,Signal,sideways,20
MACD Trend,Kotak Bank,2016-05-27,2016-06-14,147.62,149.37,450,787.12,163.77,623.35,0.94,133.65,3.97,15.34,9.96,0.7145,Signal,bull,18
MACD Trend,Kotak Bank,2016-07-12,2016-07-22,151.82,151.05,441,-339.26,163.76,-503.02,-0.75,133.56,3.97,15.34,10.04,0.714,Signal,bull,10
MACD Trend,Kotak Bank,2016-08-08,2016-08-10,153.48,151.29,433,-948.46,162.03,-1110.49,-1.67,131.96,3.92,15.34,9.97,0.7055,Signal,bull,2
MACD Trend,Kotak Bank,2016-08-16,2016-09-16,153.74,160.3,426,2796.11,163.77,2632.34,4.02,133.78,3.97,15.34,9.82,0.7152,Signal,bull,31
MACD Trend,Kotak Bank,2016-10-24,2016-11-09,156.63,153.29,434,-1448.64,164.89,-1613.53,-2.37,134.51,3.99,15.34,10.2,0.7191,TrailingStop,bull,16
MACD Trend,Kotak Bank,2017-04-05,2017-04-07,177.02,173.52,375,-1314.65,161.49,-1476.14,-2.22,131.45,3.9,15.34,9.96,0.7027,Signal,bull,2
MACD Trend,Kotak Bank,2017-04-27,2017-05-05,182.35,180.51,357,-657.48,159.32,-816.8,-1.25,129.54,3.85,15.34,9.76,0.6925,Signal,bull,8
MACD Trend,Kotak Bank,2017-05-11,2017-05-22,186.36,187.06,345,240.84,158.46,82.38,0.13,128.83,3.83,15.34,9.64,0.6887,Signal,bull,11
MACD Trend,Kotak Bank,2017-05-29,2017-05-30,192.68,191.17,334,-502.42,157.82,-660.24,-1.03,128.21,3.81,15.34,9.65,0.6854,Signal,bull,1
MACD Trend,Kotak Bank,2017-06-22,2017-06-23,198.52,195.79,321,-873.89,156.03,-1029.92,-1.62,126.57,3.76,15.34,9.56,0.6767,Signal,bull,1
MACD Trend,Kotak Bank,2017-07-17,2017-08-07,195.02,198.44,322,1102.64,156.02,946.62,1.51,126.69,3.76,15.34,9.42,0.6773,Signal,bull,21
MACD Trend,Kotak Bank,2017-09-05,2017-09-26,196.75,197.67,323,296.19,156.86,139.33,0.22,127.4,3.78,15.34,9.53,0.6811,Signal,bull,21
MACD Trend,Kotak Bank,2017-10-05,2017-10-25,205.59,206.22,310,194.99,157.16,37.83,0.06,127.66,3.79,15.34,9.56,0.6825,TrailingStop,bull,20
MACD Trend,Kotak Bank,2017-11-20,2017-12-01,207.13,199.88,308,-2231.97,154.79,-2386.76,-3.74,125.36,3.72,15.34,9.57,0.6702,Signal,bull,11
MACD Trend,Kotak Bank,2018-01-11,2018-02-05,202.57,209.17,304,2004.75,154.26,1850.49,3.0,125.17,3.72,15.34,9.24,0.6692,TrailingStop,bull,25
MACD Trend,Kotak Bank,2018-02-23,2018-03-09,215.15,215.26,294,30.32,155.93,-125.61,-0.2,126.54,3.76,15.34,9.49,0.6765,Signal,bull,14
MACD Trend,Kotak Bank,2018-03-12,2018-03-13,219.08,215.54,288,-1019.5,154.49,-1173.99,-1.86,125.17,3.72,15.34,9.46,0.6692,Signal,bull,1
MACD Trend,Kotak Bank,2018-04-03,2018-05-21,219.62,253.87,282,9659.3,162.97,9496.33,15.33,133.53,3.97,15.34,9.29,0.7138,Signal,bull,48
MACD Trend,Kotak Bank,2018-07-04,2018-07-19,271.76,268.08,261,-961.66,171.96,-1133.62,-1.6,140.9,4.18,15.34,10.64,0.7532,Signal,bull,15
MACD Trend,Kotak Bank,2019-01-21,2019-01-30,252.46,243.17,277,-2571.99,168.07,-2740.06,-3.92,137.29,4.08,15.34,10.49,0.7339,Signal,sideways,9
MACD Trend,Kotak Bank,2019-02-04,2019-02-19,253.37,254.76,266,369.25,165.48,203.77,0.3,135.16,4.01,15.34,10.11,0.7226,Signal,sideways,15
MACD Trend,Kotak Bank,2019-03-12,2019-04-05,251.61,265.8,268,3803.75,169.12,3634.63,5.39,138.67,4.12,15.34,10.11,0.7413,Signal,bull,24
MACD Trend,Kotak Bank,2019-04-15,2019-04-23,273.62,269.66,259,-1024.15,171.75,-1195.9,-1.69,140.71,4.18,15.34,10.63,0.7522,Signal,bull,8
MACD Trend,Kotak Bank,2019-04-30,2019-05-09,276.15,275.66,253,-122.68,170.46,-293.14,-0.42,139.61,4.15,15.34,10.48,0.7463,Signal,bull,9
MACD Trend,Kotak Bank,2019-05-17,2019-06-06,290.77,301.28,239,2510.23,172.36,2337.87,3.36,141.5,4.2,15.34,10.42,0.7565,Signal,bull,20
MACD Trend,Kotak Bank,2019-11-15,2019-11-21,323.36,317.56,222,-1287.07,173.52,-1460.59,-2.03,142.29,4.23,15.34,10.77,0.7607,Signal,bull,6
MACD Trend,Kotak Bank,2020-01-31,2020-02-25,337.11,333.6,209,-734.03,171.14,-905.17,-1.28,140.18,4.16,15.34,10.57,0.7494,Signal,bull,25
MACD Trend,Kotak Bank,2020-06-22,2020-07-07,270.08,272.38,258,592.9,170.79,422.11,0.61,139.95,4.16,15.34,10.45,0.7482,Signal,bear,15
MACD Trend,Kotak Bank,2021-02-04,2021-02-23,380.68,379.34,184,-246.93,170.73,-417.66,-0.6,139.84,4.15,15.34,10.51,0.7476,TrailingStop,bull,19
MACD Trend,Kotak Bank,2021-03-09,2021-03-17,394.34,370.4,176,-4213.16,165.2,-4378.36,-6.31,134.59,4.0,15.34,10.41,0.7195,StopLoss,bull,8
MACD Trend,Kotak Bank,2021-07-07,2021-07-20,351.07,338.94,186,-2255.39,158.1,-2413.49,-3.7,128.34,3.81,15.34,9.79,0.6861,Signal,bear,13
MACD Trend,Kotak Bank,2021-08-04,2021-08-20,348.71,339.29,181,-1704.46,153.82,-1858.28,-2.94,124.53,3.7,15.34,9.47,0.6657,Signal,bear,16
MACD Trend,Kotak Bank,2021-09-02,2021-10-04,354.15,396.53,173,7331.28,159.08,7172.2,11.71,129.87,3.86,15.34,9.19,0.6943,Signal,sideways,32
MACD Trend,Kotak Bank,2021-10-21,2021-10-28,427.39,417.31,159,-1602.53,164.68,-1767.21,-2.6,134.31,3.99,15.34,10.19,0.718,TrailingStop,bull,7
MACD Trend,Kotak Bank,2022-02-02,2022-02-07,387.29,363.78,171,-4020.28,158.34,-4178.62,-6.31,128.43,3.81,15.34,9.93,0.6866,StopLoss,bull,5
MACD Trend,Kotak Bank,2022-02-23,2022-02-24,376.03,354.31,166,-3604.94,150.31,-3755.25,-6.02,121.24,3.6,15.34,9.36,0.6481,TrailingStop,sideways,1
MACD Trend,Kotak Bank,2022-08-18,2022-08-22,379.92,365.1,155,-2296.8,143.81,-2440.61,-4.14,115.48,3.43,15.34,8.83,0.6174,Signal,sideways,4
MACD Trend,Kotak Bank,2022-08-26,2022-08-29,379.43,368.68,149,-1602.07,139.31,-1741.38,-3.08,111.47,3.31,15.34,8.48,0.5959,Signal,sideways,3
MACD Trend,Kotak Bank,2022-08-30,2022-09-13,382.11,383.31,144,173.15,137.79,35.36,0.06,110.22,3.27,15.34,8.25,0.5892,Signal,sideways,14
MACD Trend,Kotak Bank,2022-09-14,2022-09-16,389.94,384.68,141,-740.59,136.75,-877.34,-1.6,109.22,3.24,15.34,8.25,0.5839,Signal,bull,2
MACD Trend,Kotak Bank,2023-05-31,2023-06-01,401.84,384.63,135,-2322.21,133.48,-2455.69,-4.53,106.17,3.15,15.34,8.14,0.5676,Signal,bull,1
MACD Trend,Kotak Bank,2023-11-30,2024-01-03,350.48,372.16,148,3208.5,133.93,3074.57,5.93,106.95,3.18,15.34,7.78,0.5718,Signal,sideways,34
MACD Trend,Kotak Bank,2024-02-01,2024-02-06,363.91,356.42,150,-1124.12,135.47,-1259.59,-2.31,108.05,3.21,15.34,8.19,0.5776,Signal,bear,5
MACD Trend,Kotak Bank,2024-08-20,2024-08-30,360.89,355.57,148,-787.73,133.21,-920.94,-1.72,106.04,3.15,15.34,8.01,0.5669,Signal,bull,10
MACD Trend,Kotak Bank,2024-09-12,2024-10-03,365.25,363.96,144,-186.27,132.02,-318.29,-0.61,105.01,3.12,15.34,7.89,0.5614,Signal,bull,21
MACD Trend,Kotak Bank,2024-10-14,2024-10-21,381.91,358.73,137,-3176.19,128.31,-3304.5,-6.32,101.47,3.01,15.34,7.85,0.5424,StopLoss,bull,7
MACD Trend,Kotak Bank,2025-01-01,2025-01-10,357.45,350.66,138,-936.56,123.98,-1060.54,-2.15,97.72,2.9,15.34,7.4,0.5224,Signal,sideways,9
MACD Trend,Kotak Bank,2025-01-20,2025-02-21,383.85,389.97,125,764.45,122.75,641.7,1.34,96.73,2.87,15.34,7.2,0.5171,Signal,bull,32
MACD Trend,Kotak Bank,2025-03-13,2025-04-07,396.76,408.99,123,1503.99,125.34,1378.65,2.83,99.11,2.94,15.34,7.32,0.5298,TrailingStop,bull,25
MACD Trend,Kotak Bank,2025-04-21,2025-04-30,447.99,440.89,112,-794.84,126.01,-920.85,-1.84,99.55,2.96,15.34,7.53,0.5322,Signal,bull,9
MACD Trend,Kotak Bank,2025-06-09,2025-07-03,427.36,424.62,115,-315.48,124.22,-439.7,-0.89,97.98,2.91,15.34,7.37,0.5238,Signal,bull,24
MACD Trend,Kotak Bank,2025-07-09,2025-07-16,445.57,435.16,109,-1134.57,122.08,-1256.65,-2.59,96.0,2.85,15.34,7.29,0.5132,Signal,bull,7
MACD Trend,Kotak Bank,2025-11-28,2025-12-23,425.09,432.32,112,809.9,121.97,687.93,1.44,96.03,2.85,15.34,7.14,0.5134,Signal,bull,25
MACD Trend,L&T,2005-08-04,2005-08-08,116.37,109.31,816,-5764.66,220.38,-5985.04,-6.3,184.16,5.47,15.34,14.24,0.9845,StopLoss,bull,4
MACD Trend,L&T,2005-11-02,2005-12-08,130.4,145.44,684,10285.45,224.19,10061.26,11.28,188.67,5.6,15.34,13.38,1.0086,TrailingStop,bull,36
MACD Trend,L&T,2005-12-30,2006-01-09,159.58,157.94,619,-1013.28,233.79,-1247.07,-1.26,196.55,5.84,15.34,14.82,1.0507,Signal,bull,10
MACD Trend,L&T,2006-01-24,2006-01-30,167.91,185.94,581,10472.82,242.97,10229.85,10.49,205.58,6.11,15.34,14.63,1.0991,TrailingStop,bull,6
MACD Trend,L&T,2006-04-05,2006-04-07,228.49,220.57,470,-3721.45,250.11,-3971.56,-3.7,211.05,6.27,15.34,16.11,1.1283,TrailingStop,bull,2
MACD Trend,L&T,2006-04-18,2006-04-28,227.78,213.95,454,-6277.64,238.63,-6516.27,-6.3,200.55,5.96,15.34,15.51,1.0721,StopLoss,bull,10
MACD Trend,L&T,2006-05-10,2006-05-15,243.37,233.74,400,-3851.6,227.67,-4079.27,-4.19,190.85,5.67,15.34,14.6,1.0203,TrailingStop,bull,5
MACD Trend,L&T,2006-07-27,2006-08-02,190.22,192.04,491,895.07,223.81,671.26,0.72,187.69,5.57,15.34,14.01,1.0034,TrailingStop,bull,6
MACD Trend,L&T,2006-09-15,2006-09-26,230.6,228.47,408,-868.08,223.51,-1091.59,-1.16,187.3,5.56,15.34,14.11,1.0013,Signal,bull,11
MACD Trend,L&T,2006-10-09,2006-10-26,225.48,221.48,413,-1652.96,220.56,-1873.52,-2.01,184.59,5.48,15.34,13.97,0.9868,Signal,bull,17
MACD Trend,L&T,2007-01-16,2007-02-12,265.73,288.13,343,7681.06,225.83,7455.23,8.18,189.97,5.64,15.34,13.67,1.0156,TrailingStop,bull,27
MACD Trend,L&T,2007-05-28,2007-05-30,313.61,328.34,313,4610.74,238.24,4372.5,4.45,200.93,5.97,15.34,14.72,1.0742,TrailingStop,bull,2
MACD Trend,L&T,2007-06-20,2007-07-18,356.33,409.94,288,15438.43,259.38,15179.05,14.79,220.69,6.55,15.34,15.39,1.1798,Signal,bull,28
MACD Trend,L&T,2007-07-23,2007-07-25,462.3,447.02,253,-3866.7,271.24,-4137.94,-3.54,230.06,6.83,15.34,17.54,1.2299,TrailingStop,bull,2
MACD Trend,L&T,2007-08-28,2007-09-12,450.01,451.71,251,426.32,266.77,159.55,0.14,226.33,6.72,15.34,16.94,1.21,Signal,bull,15
MACD Trend,L&T,2007-09-19,2007-10-05,470.61,523.86,240,12781.58,279.56,12502.02,11.07,238.67,7.09,15.34,16.94,1.2759,TrailingStop,bull,16
MACD Trend,L&T,2007-10-26,2007-10-29,682.62,704.16,183,3941.76,297.01,3644.75,2.92,253.78,7.54,15.34,18.74,1.3567,TrailingStop,bull,3
MACD Trend,L&T,2007-11-14,2007-11-16,794.35,770.66,161,-3814.68,295.57,-4110.25,-3.21,251.97,7.48,15.34,19.18,1.347,Signal,bull,2
MACD Trend,L&T,2008-05-16,2008-05-23,528.56,497.66,235,-7261.36,283.83,-7545.19,-6.07,241.16,7.16,15.34,18.63,1.2893,TrailingStop,bear,7
MACD Trend,L&T,2008-06-02,2008-06-03,514.65,497.73,228,-3859.32,272.08,-4131.4,-3.52,230.82,6.86,15.34,17.6,1.234,TrailingStop,bear,1
MACD Trend,L&T,2008-06-17,2008-06-19,501.02,470.61,226,-6873.67,259.83,-7133.5,-6.3,219.59,6.52,15.34,16.98,1.1739,StopLoss,bear,2
MACD Trend,L&T,2008-09-08,2008-09-11,485.23,475.73,220,-2090.23,250.39,-2340.62,-2.19,211.41,6.28,15.34,16.01,1.1302,TrailingStop,bear,3
MACD Trend,L&T,2009-05-04,2009-05-12,337.79,334.54,309,-1007.05,246.24,-1253.29,-1.2,207.75,6.17,15.34,15.66,1.1106,TrailingStop,sideways,8
MACD Trend,L&T,2009-05-18,2009-05-19,436.63,486.47,236,11762.1,256.5,11505.6,11.17,217.85,6.47,15.34,15.46,1.1646,TrailingStop,sideways,1
MACD Trend,L&T,2009-07-24,2009-08-07,531.62,519.33,215,-2642.19,266.58,-2908.77,-2.54,225.96,6.71,15.34,17.14,1.208,Signal,bull,14
MACD Trend,L&T,2009-09-30,2009-10-01,603.32,594.15,184,-1686.59,260.27,-1946.86,-1.75,220.34,6.54,15.34,16.65,1.1779,Signal,bull,1
MACD Trend,L&T,2009-11-11,2009-11-27,585.41,549.87,187,-6645.46,251.71,-6897.17,-6.3,212.3,6.31,15.34,16.42,1.1349,StopLoss,bull,16
MACD Trend,L&T,2009-12-08,2009-12-21,591.61,574.48,174,-2980.48,240.99,-3221.47,-3.13,202.9,6.03,15.34,15.44,1.0847,Signal,bull,13
MACD Trend,L&T,2009-12-29,2009-12-30,601.28,593.55,166,-1284.33,235.8,-1520.13,-1.52,198.34,5.89,15.34,14.97,1.0603,Signal,bull,1
MACD Trend,L&T,2009-12-31,2010-01-07,599.18,595.01,164,-683.38,232.99,-916.37,-0.93,195.85,5.82,15.34,14.74,1.047,Signal,bull,7
MACD Trend,L&T,2010-05-17,2010-05-25,573.93,559.03,170,-2531.62,229.52,-2761.14,-2.83,192.6,5.72,15.34,14.64,1.0297,TrailingStop,bull,8
MACD Trend,L&T,2010-07-14,2010-07-27,672.84,664.96,141,-1111.09,225.0,-1336.09,-1.41,188.63,5.6,15.34,14.23,1.0084,Signal,bull,13
MACD Trend,L&T,2010-08-20,2010-08-31,672.16,651.67,139,-2847.84,220.0,-3067.84,-3.28,184.01,5.47,15.34,14.01,0.9837,Signal,bull,11
MACD Trend,L&T,2010-09-07,2010-10-07,674.84,731.84,134,7637.42,224.19,7413.23,8.2,188.49,5.6,15.34,13.56,1.0077,Signal,bull,30
MACD Trend,L&T,2010-11-02,2010-11-15,767.26,739.4,127,-3537.61,228.2,-3765.81,-3.86,191.35,5.68,15.34,14.62,1.0229,TrailingStop,bull,13
MACD Trend,L&T,2011-05-20,2011-06-17,594.27,603.61,158,1475.85,225.51,1250.34,1.33,189.27,5.62,15.34,14.08,1.0118,Signal,bear,28
MACD Trend,L&T,2011-06-27,2011-07-13,642.56,646.95,148,649.45,227.33,422.12,0.44,190.85,5.67,15.34,14.26,1.0203,Signal,sideways,16
MACD Trend,L&T,2012-02-15,2012-02-22,528.08,516.48,181,-2098.7,225.56,-2324.26,-2.43,189.06,5.62,15.34,14.34,1.0107,TrailingStop,bear,7
MACD Trend,L&T,2012-03-14,2012-03-19,506.85,476.08,185,-5692.09,217.8,-5909.89,-6.3,181.84,5.4,15.34,14.06,0.9721,StopLoss,bear,5
MACD Trend,L&T,2012-08-07,2012-08-27,514.5,512.21,171,-392.62,210.43,-603.05,-0.69,175.57,5.21,15.34,13.2,0.9386,Signal,bull,20
MACD Trend,L&T,2012-09-12,2012-10-15,517.42,600.03,169,13960.62,224.11,13736.51,15.71,188.85,5.61,15.34,13.12,1.0096,Signal,bull,33
MACD Trend,L&T,2012-10-25,2012-10-29,628.66,618.95,160,-1552.87,237.24,-1790.11,-1.78,199.62,5.93,15.34,15.09,1.0672,Signal,bull,4
MACD Trend,L&T,2012-11-29,2012-12-13,610.48,596.6,162,-2249.64,232.77,-2482.41,-2.51,195.55,5.81,15.34,14.83,1.0454,Signal,bull,14
MACD Trend,L&T,2013-05-16,2013-05-22,584.73,563.46,165,-3508.81,226.09,-3734.9,-3.87,189.45,5.63,15.34,14.47,1.0128,TrailingStop,sideways,6
MACD Trend,L&T,2013-11-27,2013-12-12,562.99,599.89,165,6088.15,228.06,5860.09,6.31,191.87,5.7,15.34,13.93,1.0258,TrailingStop,bull,15
MACD Trend,L&T,2014-01-23,2014-01-28,577.75,549.54,170,-4795.42,228.62,-5024.04,-5.12,191.64,5.69,15.34,14.73,1.0245,Signal,bull,5
MACD Trend,L&T,2014-03-26,2014-03-31,713.58,710.69,131,-378.9,222.67,-601.57,-0.64,186.58,5.54,15.34,14.02,0.9975,Signal,bull,5
MACD Trend,L&T,2014-04-23,2014-04-28,769.83,742.32,121,-3328.28,218.88,-3547.16,-3.81,182.97,5.43,15.34,13.97,0.9782,Signal,bull,5
MACD Trend,L&T,2014-05-13,2014-05-16,788.25,776.88,114,-1296.92,213.68,-1510.6,-1.68,178.43,5.3,15.34,13.48,0.9539,TrailingStop,bull,3
MACD Trend,L&T,2015-02-24,2015-02-26,971.95,946.69,91,-2298.54,209.5,-2508.04,-2.84,174.6,5.19,15.34,13.27,0.9334,Signal,bull,2
MACD Trend,L&T,2015-02-27,2015-03-09,993.33,993.62,86,25.43,205.19,-179.76,-0.21,170.88,5.08,15.34,12.81,0.9135,TrailingStop,bull,10
MACD Trend,L&T,2015-04-01,2015-04-20,979.38,954.88,87,-2131.72,202.47,-2334.19,-2.74,168.28,5.0,15.34,12.78,0.8996,TrailingStop,bull,19
MACD Trend,L&T,2016-05-10,2016-05-17,753.1,735.85,111,-1915.04,199.11,-2114.15,-2.53,165.27,4.91,15.34,12.54,0.8836,Signal,bear,7
MACD Trend,L&T,2016-05-26,2016-06-14,841.02,832.43,97,-833.4,195.75,-1029.15,-1.26,162.32,4.82,15.34,12.24,0.8678,Signal,sideways,19
MACD Trend,L&T,2016-07-04,2016-07-13,894.62,884.21,90,-937.09,193.28,-1130.37,-1.4,160.09,4.75,15.34,12.08,0.8559,Signal,bull,9
MACD Trend,L&T,2016-07-15,2016-07-19,904.75,896.4,88,-734.1,191.5,-925.6,-1.16,158.5,4.71,15.34,11.94,0.8473,Signal,bull,4
MACD Trend,L&T,2016-08-31,2016-09-15,873.77,848.26,90,-2295.82,187.7,-2483.52,-3.16,154.98,4.6,15.34,11.8,0.8285,Signal,bull,15
MACD Trend,L&T,2017-03-14,2017-04-19,899.84,963.82,84,5374.21,188.87,5185.34,6.86,156.55,4.65,15.34,11.34,0.8369,Signal,bull,36
MACD Trend,L&T,2017-04-24,2017-05-03,1000.68,992.47,81,-665.16,194.76,-859.92,-1.06,161.44,4.79,15.34,12.16,0.8631,Signal,bull,9
MACD Trend,L&T,2017-06-01,2017-06-08,1035.39,1023.65,77,-903.76,191.56,-1095.32,-1.37,158.55,4.71,15.34,11.96,0.8476,Signal,bull,7
